ObservedAt:	2006-08-21T03:22:52
Star Data Extractor Tool: (Note: This program mocks format of AIP_4_WIN) 
	Image m23_10.0-0001.fit
	Total no of stars: 3745
	Radius of star diaphragm: 3, 4, 5
	Sky annulus inner radius: 
	Sky annulus outer radius: 
	Threshold factor: 
               X               Y           XFWHM           YFWHM        Avg FWHM         Sky ADU      Star ADU 3      Star ADU 4      Star ADU 5
          199.98          506.49          7.7271          4.6674          6.1973          655.30         1589.76         2049.95         2745.11
           43.12          823.23          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          643.34          202.87          1.0102          3.4934          2.2518          656.63         1809.40         1857.44         1914.41
          183.08          994.91          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          207.22          899.16          3.7719          3.2412          3.5066          662.72         3375.95         3728.10         4260.78
          307.98          233.37          3.2980          2.4019          2.8500          658.91         4432.99         4668.42         5051.28
           16.09          856.35          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          992.09           76.27          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          146.64           79.10          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          217.05          924.66          2.9207          2.6184          2.7696          662.78         4919.42         5126.80         5233.01
          643.10          202.99          1.0496          3.5046          2.2771          656.63         1809.40         1857.45         1914.44
           99.62          469.64          0.2201          0.0000          0.1100          647.51          273.32          255.12          163.71
          765.58          372.96          2.3048          2.7197          2.5122          651.04         3962.28         4132.70         4421.82
          596.46          768.36          7.3992          3.8644          5.6318          652.72         1000.67         1207.72         1459.69
          512.44          700.47          0.0000          0.0000          0.0000          655.00         1499.04         1465.55         1482.61
          760.94          824.51          1.8143          2.3239          2.0691          653.39         5100.78         5251.20         5406.49
          381.05          130.35          3.7046          4.9545          4.3295          663.62         1489.05         1849.69         2174.55
          497.00          854.63          1.8085          3.8423          2.8254          656.61         3733.02         4128.01         4287.35
          746.00          124.72          3.5251          2.7327          3.1289          670.69         4100.09         4208.03         4088.18
          633.81          969.16          7.4228          4.4890          5.9559            0.00            0.00            0.00            0.00
          905.44          342.24          1.8419          2.4711          2.1565          663.65         4729.67         4920.89         4832.19
          349.04          176.48          2.6672          2.5448          2.6060          661.55         5599.74         5717.07         5626.50
          998.01          898.63          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          715.41          584.14          6.4123          2.8916          4.6520          654.81         3539.70         4040.46         4861.57
          345.58          257.24          2.9694          3.7682          3.3688          657.16         3093.95         3480.43         3509.58
          439.46          692.49          1.4396          2.6056          2.0226          656.49         2932.03         3027.49         2946.47
          682.49          683.04          1.9345          2.1494          2.0420          663.79         4879.27         4870.92         4789.69
          437.23          475.81          2.0780          5.4918          3.7849          656.55         2952.36         3296.85         4208.68
          158.50          457.90          2.2519          2.1357          2.1938          655.50         3863.28         3992.07         4020.07
          458.54          615.89          2.4364          0.0000          1.2182          655.99         2931.34         3008.44         2930.78
          267.40          572.38          2.7259          3.8199          3.2729          662.15         4833.87         5216.72         5266.24
          179.69           41.56          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          369.15          992.23          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          267.26          572.52          2.7513          4.0633          3.4073          662.15         4895.72         5329.14         5352.68
          804.36          390.04          2.8085          4.8994          3.8540          656.51         3781.91         4092.27         4450.59
          140.56          502.98          1.0159          0.0000          0.5079          655.02         2272.45         2234.08         1918.76
          763.47          310.56          2.8213          2.5604          2.6908          652.72         4853.34         4982.35         5016.90
          837.95          949.36          0.0000          3.4106          1.7053          670.42          823.73          971.82          990.85
           66.46          353.71          5.9223          7.4643          6.6933            0.00            0.00            0.00            0.00
          148.83          213.73          2.6190          2.7169          2.6679          662.53         3017.77         3253.84         3241.27
          617.84           52.39          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          596.26          736.14          1.8737          2.0943          1.9840          653.19         4602.73         4722.15         5008.15
          617.02          623.89          3.2176          2.3355          2.7765          657.91         3402.62         3499.07         3610.37
          715.67          584.16          5.1464          3.1062          4.1263          654.81         3437.19         3639.88         4274.87
          769.98           16.36          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           84.13           15.71          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          391.24           53.61          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          244.48          185.22          3.4220          0.5730          1.9975          667.45         3480.71         3942.02         4019.20
          700.88          234.49          1.8001          2.8302          2.3151          653.79         2536.45         2679.68         2620.27
          127.58          603.96          6.6790          3.2075          4.9433          654.91         1401.56         1537.07         1777.46
          271.46          159.03          3.4862          3.6636          3.5749          662.64         4317.05         4948.27         5565.43
          400.55          404.07          2.5176          1.7481          2.1329          658.99         2566.54         2733.04         2859.03
          249.33          650.80          3.4336          0.0000          1.7168          658.21         1307.08         1432.22         2326.39
          565.51          615.85          2.5451          2.7234          2.6342          658.17         4538.25         4724.92         4630.46
          401.46          610.89          5.9825          4.3082          5.1454          656.17         3438.84         3890.50         4360.44
          339.07          641.34          2.0831          2.5435          2.3133          658.80         4696.18         4703.22         4750.36
          395.48          904.52          3.5730          2.7798          3.1764          658.57         5089.31         5390.22         5677.35
          127.58          603.96          6.6790          3.2075          4.9433          654.91         1401.56         1537.07         1777.46
          795.46          691.48          1.6302          1.3511          1.4906          661.68         4222.49         4264.54         4228.39
          330.42          395.48          2.1506          2.7031          2.4269          658.18         4082.91         4197.25         4175.21
          205.06          126.37          4.1616          2.6031          3.3823          678.81         3001.35         3608.89         3712.42
          662.03          279.70          1.5675          2.2120          1.8897          655.31         4567.64         4587.22         4427.51
          899.65          797.97          2.8955          1.9063          2.4009          671.75         4953.40         5068.53         5074.82
          231.65          696.65          4.3455          4.1650          4.2553          655.75         2617.16         2918.48         3113.75
          736.32          242.99          2.1986          3.3914          2.7950          653.70         2268.76         2432.97         2430.12
          673.48          809.51          3.3285          4.4248          3.8767          653.28         3673.14         4164.27         4529.77
          206.99          899.29          3.5744          3.1576          3.3660          662.72         3375.98         3728.15         4260.85
          249.46          650.83          3.5568          0.0000          1.7784          658.21         1307.08         1432.23         2326.40
          825.43          770.87          4.2825          1.1342          2.7084          659.72         1398.23         1654.08         1722.47
          836.14          876.75          3.7847          3.2178          3.5012          669.10         3562.40         3773.90         4175.26
          754.01          616.32          2.7233          1.9282          2.3258          660.37         3306.33         3480.48         3763.84
          746.39          153.27          2.2487          2.2886          2.2687          662.34         2908.39         3138.45         3160.96
          836.15          876.63          3.7843          3.2528          3.5185          669.10         3562.40         3773.90         4175.26
          505.53          564.95          3.1929          3.8084          3.5007          656.06          952.34         1046.09         1019.71
          460.97          861.26          0.8214          4.6710          2.7462          656.65         3144.84         3375.17         3450.95
          566.85          204.78          0.0000          2.6075          1.3037          651.94          654.81          713.78          747.42
          836.07          876.64          3.7917          3.2489          3.5203          669.10         3562.40         3773.90         4175.26
          566.84          204.89          0.0000          2.3789          1.1895          651.94          654.81          713.78          747.42
          812.52          254.19          1.8910          3.3479          2.6194          659.29         4298.37         4460.67         4561.37
           84.21           15.83          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          812.84          254.34          2.3798          3.4239          2.9019          659.29         4298.34         4460.63         4561.30
          194.53          153.62          3.5753          2.3006          2.9380          671.08         3244.64         3430.88         3528.76
          437.33          475.95          2.1086          5.6103          3.8595          656.55         2952.36         3296.85         4208.68
          754.01          616.12          2.7233          1.8428          2.2830          660.37         3306.33         3480.48         3763.84
          437.33          475.95          2.1086          5.6103          3.8595          656.55         2952.36         3296.85         4208.68
          151.84          952.97          3.5659          3.8017          3.6838          662.25         3456.10         3870.10         4291.15
          545.51          716.93          0.0000          3.4155          1.7078          653.03         1146.83         1193.55         1227.30
          951.82           77.65          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          231.45          696.91          3.5363          2.6095          3.0729          655.75         2790.90         2959.66         3036.29
          401.54          610.85          3.2691          2.8454          3.0572          656.17         3267.45         3726.46         3984.72
          804.42          389.61          2.8843          5.0096          3.9469          656.51         3781.91         4092.27         4450.58
          882.21          778.81          3.5037          2.5733          3.0385          659.92         2939.51         3153.67         3110.30
          201.22          310.66          4.5424          3.6394          4.0909          653.52         1590.86         1772.34         2009.45
          561.21          569.45          4.0299          4.5644          4.2971          657.56         2204.96         2754.97         3443.93
          156.55          516.90          3.7098          2.6594          3.1846          655.94         3137.62         3416.83         3501.23
          369.67          859.99          0.0000          5.7214          2.8607          658.54         1840.03         2070.95         2304.09
          923.99          747.29          3.1587          2.5639          2.8613          667.85         2061.29         2256.59         2285.42
          804.39          389.52          2.8458          5.0580          3.9519          656.51         3781.91         4092.27         4450.59
         1000.05          513.32          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          178.74          166.18          4.4711          3.0983          3.7847          667.67         2026.24         2281.16         2629.25
          493.41          251.20          3.5002          0.0000          1.7501          654.61          557.54          599.99          481.07
          573.04          908.63          5.8497          4.6053          5.2275          657.73         1261.48         1507.23         1872.70
          619.56          702.54          5.9490          7.6328          6.7909          653.93          418.02          531.88          968.38
          313.02          105.49          2.5455          3.5261          3.0358          674.22         3699.88         3893.84         3953.08
          374.03          229.95          2.6020          2.4661          2.5340          658.83         4089.93         4205.13         4233.69
          711.65          196.06          3.6466          2.8682          3.2574          656.68         3824.98         4453.74         4823.14
          746.47          153.47          2.3487          2.1642          2.2565          662.34         2908.40         3138.46         3160.97
          113.11          288.67          3.2807          3.3111          3.2959          649.97         3675.08         4067.02         4432.45
          275.52          554.41          0.9846          3.6644          2.3245          662.14         3382.97         3561.40         3598.71
          712.94          422.02          0.0000          4.4826          2.2413          655.77          688.07          778.07          689.25
          615.10           35.35          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          350.47          769.51          2.4348          3.9841          3.2094          654.36         2094.28         2119.74         2224.12
          474.88          657.85          3.0685          6.6130          4.8407          656.77         1933.12         2052.80         2804.48
          356.75          405.89          4.0977          2.1208          3.1092          658.20         4000.11         4332.31         4833.86
          315.06          837.00          2.1199          4.4496          3.2847          658.99         2047.05         2374.77         2864.08
          219.42          695.00          9.0917          2.1115          5.6016          655.68          704.29         1047.51         1506.61
          312.94          105.39          2.4308          3.5279          2.9794          674.22         3699.88         3893.84         3953.09
          827.24          836.10          2.9838          2.3807          2.6823          666.54         3765.26         3903.18         3999.32
           43.44          496.21          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          542.33          401.91          3.5566          2.1701          2.8634          650.48         2903.46         3050.17         3159.97
          712.52          558.55          3.5884          1.8684          2.7284          656.90         1263.69         1271.31         1118.93
          320.11          579.78          3.0105          2.7971          2.9038          660.46         2239.40         2238.08         2085.38
           38.33           49.15          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          271.73          119.07          3.1542          2.3029          2.7286          674.09         3788.01         3959.22         3840.95
          605.05          615.29          0.0000          1.5762          0.7881          657.99         1500.53         1434.55         1324.55
          276.51          324.92          4.0737          2.7095          3.3916          655.61         4077.12         4359.07         4710.51
          313.03          105.39          2.5605          3.5279          3.0442          674.22         3699.88         3893.84         3953.08
          605.02          273.45          0.0000          5.2836          2.6418          649.52          702.70         1092.19         1517.25
          609.66          204.01          2.5434          4.2706          3.4070          652.10         1156.11         1394.03         1415.84
          151.96          952.49          3.3466          4.0315          3.6891          662.25         3104.93         3644.72         4130.67
          184.67          888.98          3.5943          4.5936          4.0939          659.27         2490.26         2987.43         3553.93
          286.16          697.61          5.1885          6.2205          5.7045          658.71          725.32          775.94         1136.81
          121.50          615.48          4.4456          0.0966          2.2711          649.66         2418.03         2583.81         2653.91
          715.97          244.96          3.3122          2.9107          3.1114          653.76         2617.98         2703.18         2694.74
          219.56          695.02          6.4566          0.0000          3.2283          655.68          616.68          658.81          975.96
          745.06          167.07          4.1105          0.0000          2.0553          661.42          456.04          465.55          572.02
          600.85         1001.78          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           43.49          496.41          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          288.27          530.47          3.6595          4.2312          3.9453          660.51         1917.93         2320.57         2565.57
          851.57           46.18          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          369.54          991.74          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          219.80          695.01          6.8091          0.0000          3.4046          655.68          616.64          658.75          975.85
          599.67           53.03          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           74.87          526.65          0.0000          5.9226          2.9613          644.81         1279.91         1465.21            0.00
          415.71           84.40          3.3279          4.5870          3.9575          682.43         3178.57         3768.06         4522.98
          817.58          393.63          3.1796          0.0000          1.5898          656.52         3033.14         3264.91         3281.79
          308.52          542.91          3.3438          3.1215          3.2327          660.90         2077.53         2620.22         3389.12
          702.22          258.22          3.1638          3.1948          3.1793          655.21         2327.19         2448.71         2457.71
          320.11          579.97          3.0105          2.8223          2.9164          660.46         2239.40         2238.08         2085.38
          817.68          393.66          3.3351          0.0000          1.6675          656.52         3033.14         3264.90         3281.78
          521.53          332.15          0.0000          2.7508          1.3754          650.77         3538.62         3525.47         3547.04
          144.60          138.13          3.2366          2.2122          2.7244          671.06         3685.38         4050.36         4180.01
          345.09          216.69          0.0000          4.5306          2.2653          657.58         1272.80         1427.01         1459.61
          126.25          598.07          3.3211          4.6632          3.9922          653.17         1436.77         1428.10         1591.14
          200.99          310.58          4.3946          3.6603          4.0275          653.52         1590.87         1772.36         2009.49
          369.55          991.54          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          316.51          410.11          1.5961          2.2875          1.9418          658.18         3758.99         3851.26         3680.10
          713.68          472.02          1.7372          2.1355          1.9363          663.14         3307.99         3298.57         3200.06
          286.42          697.03          5.3266          7.1667          6.2467          658.71          724.86          730.95         1096.36
          200.99          310.68          4.3946          3.6358          4.0152          653.52         1590.87         1772.36         2009.49
          462.57          753.48          2.4978          2.4005          2.4491          656.28         3785.99         3929.89         4063.01
          323.93          415.56          2.6051          2.4973          2.5512          658.68         2884.28         2902.44         2775.47
          918.31          696.99          2.6927          4.2628          3.4777          667.38         2126.25         2615.57         3208.49
          489.73          155.14          3.2857          2.5622          2.9239          662.29         1544.06         1607.05         1631.39
          323.98          415.53          2.6344          2.5096          2.5720          658.68         2884.28         2902.44         2775.47
          492.61          794.41          0.0000          5.1919          2.5960          655.86         1505.30         1698.82         1718.29
          420.27          239.96          2.8007          0.7874          1.7941          654.78         3231.63         3370.18         3290.59
          506.34          782.00          1.3239          1.3295          1.3267          655.93         4137.76         4021.81         3892.09
          616.47          559.58          3.0969          1.4224          2.2597          657.58         3756.71         3772.29         3788.61
           33.77          164.97          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          859.34          649.01          4.9589          0.0000          2.4794          661.68         1428.88         1621.19         1901.53
          239.09          456.53          2.1914          2.9622          2.5768          655.53         3382.30         3517.92         3556.23
          415.92           84.79          3.3131          4.5627          3.9379          682.43         3075.53         3513.17         4144.07
          184.06          778.30          4.3673          0.0000          2.1837          655.13         1946.43         2179.90         2332.80
          236.14          464.75          2.7734          2.9549          2.8642          655.56         4709.56         4983.31         5079.40
          390.27           65.76          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          308.56          814.92          0.4670          1.5590          1.0130          654.97         3068.91         3180.21         3152.65
          762.46          449.85          3.5330          3.5145          3.5237          661.47         2057.46         2316.18         2565.31
          232.02          383.98          3.3473          2.7451          3.0462          653.78         4016.15         4388.72         4786.20
          397.95          303.21          0.0000          7.1206          3.5603          656.27          998.45         1291.14         1644.19
           41.16          579.67          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          553.58          654.05          0.0000          4.6598          2.3299          655.06          792.52         1007.46         1104.76
           41.12          579.91          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          661.22          612.23          8.2779          0.0000          4.1390          660.32          478.35          894.04         1616.68
          755.04          390.28          0.0000          3.2798          1.6399          652.04         1439.60         1716.52         2217.23
          123.22          807.11          2.4568          0.0000          1.2284          660.09         1239.99         1166.41         1022.48
          422.04          780.97          2.0232          3.8927          2.9580          655.85         3511.49         3824.90         3937.04
          317.33          242.91          3.5595          3.2741          3.4168          658.89         3328.07         3596.71         3686.29
          487.05          344.87          3.1848          1.7715          2.4782          656.20         3170.31         3401.27         3751.15
          949.66          858.99          2.5025          2.4395          2.4710          676.57         3479.19         3828.00         3992.33
          643.35          482.06          2.5432          1.9204          2.2318          656.02         1766.89         1718.51         1474.59
          895.48          378.96          4.3317          3.3085          3.8201          658.94         1065.74         1256.31         1433.26
          742.50          923.52          3.9804          4.0278          4.0041          659.11         3635.29         4066.20         4596.18
          115.46          477.19          2.5724          2.7109          2.6416          647.43         3968.78         4106.97         3948.08
          694.51          265.05          0.0000          4.2934          2.1467          655.25          775.73          795.45          927.31
          359.03          579.97          1.3314          2.9601          2.1458          660.23          962.03         1049.79         1148.81
          725.66          629.75          4.1225          4.5666          4.3445          660.29         2702.73         3088.94         3825.04
          946.01          778.99          3.4513          3.0629          3.2571          672.29         1877.61         2062.23         2351.05
          376.02          575.00          0.6399          0.7655          0.7027          662.01         2828.83         2645.83         2556.39
          201.11          102.04          7.7602          2.3764          5.0683          680.83         1561.78         2525.77         3620.96
          126.38          597.98          3.3804          4.7217          4.0511          653.17         1436.78         1428.11         1591.17
          102.55          444.46          2.6634          0.0000          1.3317          654.55          630.55          536.76          414.41
          321.46          490.55          5.4320          1.7894          3.6107          661.95         1935.66         2157.39         2393.74
          224.49          428.97          3.1746          2.9146          3.0446          654.79         3416.67         3641.98         3666.99
          613.24          874.80          0.0000          2.3254          1.1627          656.08          909.91          995.23         1160.24
          102.55          444.46          2.6634          0.0000          1.3317          654.55          630.55          536.76          414.41
          385.28          474.78          2.6928          1.9710          2.3319          658.13         3163.33         3218.55         3403.92
          566.22           26.08          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          430.49          348.50          6.7215          3.1927          4.9571          656.29         2514.89         2948.83         3474.38
          266.97          825.51          5.0491          5.4909          5.2700          655.15         1487.15         1988.61         2693.90
          430.49          348.50          6.7215          3.1927          4.9571          656.29         2514.89         2948.83         3474.38
          539.65          952.89          1.4912          5.2339          3.3625          659.49          888.68         1148.14         1401.91
          232.22          383.97          3.5651          2.7491          3.1571          653.78         4016.16         4388.74         4786.24
          141.90          335.37          3.2807          5.0576          4.1691          654.65         2392.28         2833.22         3265.11
          430.49          348.50          6.7215          3.1927          4.9571          656.29         2514.89         2948.83         3474.38
          266.96          825.53          5.0523          5.4965          5.2744          655.15         1487.15         1988.61         2693.89
          126.16          598.01          3.2962          4.7012          3.9987          653.17         1436.77         1428.10         1591.12
          615.50          900.52          2.8576          2.2074          2.5325          657.79         3295.55         3447.39         3481.26
          563.28          804.26          2.1274          2.8074          2.4674          656.54         2619.91         2677.71         2697.71
          615.50          900.53          2.8576          2.2009          2.5293          657.79         3295.55         3447.39         3481.26
          622.79          169.43          0.0000          4.1590          2.0795          655.40         2053.02         2270.35         2413.51
          513.73          243.98          0.0000          5.1271          2.5635          651.79          586.74          755.58          858.45
          476.05          902.91          2.6189          2.5155          2.5672          658.49         2654.04         2680.46         2592.28
          394.13          790.49          2.0822          7.2316          4.6569          656.00         1024.22         1116.16         1583.98
         1000.04          872.61          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          144.16          985.08          6.8910          5.5479          6.2195            0.00            0.00            0.00            0.00
           24.73          999.94          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          215.74          412.04          0.0000          3.0409          1.5205          656.59         1837.02         1845.65         1852.25
          931.27          372.03          2.3526          3.6739          3.0132          664.49         2341.68         2578.91         2635.80
          554.03          654.41          0.0000          4.8668          2.4334          655.06          792.56         1007.53         1104.87
          700.62          244.41          4.0513          0.0000          2.0257          653.79          520.19          472.90          350.36
           28.40          558.94          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           85.10          870.50          0.0000          3.7720          1.8860          660.93         2561.02            0.00            0.00
          557.49          526.13          2.5429          1.9835          2.2632          652.90         3693.32         3800.93         3820.74
           28.31          558.98          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          234.32          159.90          2.1238          2.3196          2.2217          669.70         1453.68         1544.74         1647.82
           25.25          913.28          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          660.78          423.51          0.0000          0.0000          0.0000          655.67         1983.29         1967.40         1943.24
          703.01         1005.31          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          318.36          646.67          4.9115          3.1414          4.0265          658.52         2203.83         2545.15         3285.42
          111.12           71.73          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          475.00          658.23          3.1559          7.1218          5.1389          656.77         1933.12         2052.79         2804.47
          563.65          804.08          1.7678          3.2554          2.5116          656.54         2559.69         2688.81         2683.41
          414.12          415.69          4.0132          3.4845          3.7489          658.60         1203.94         1414.66         1439.52
          475.00          658.23          3.1559          7.1218          5.1389          656.77         1933.12         2052.79         2804.47
           31.92          116.22          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          563.75          804.15          1.8474          3.2086          2.5280          656.54         2559.69         2688.81         2683.41
          394.16          790.59          3.3636          4.1016          3.7326          656.00         1006.06         1012.76         1148.04
          994.23          391.74          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          318.52          646.82          5.0783          4.4800          4.7791          658.52         2387.30         2873.19         3201.50
           25.53          913.10          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          613.93          504.34          6.1353          1.5081          3.8217          654.35         2743.00         3027.32         3650.02
          591.30          457.70          2.4501          0.0000          1.2250          655.31         2482.95         2463.56         2218.46
          613.96          504.46          6.1068          1.5000          3.8034          654.35         2743.01         3027.32         3650.03
          852.01          900.44          1.9337          1.7169          1.8253          672.03         3205.88         3334.75         3280.67
          734.62          301.42          7.6156          7.2972          7.4564          652.46         1010.22         1554.58         2168.03
          254.93          925.24          3.4980          0.0000          1.7490          663.23         2002.31         2022.50         1699.99
          668.78          311.56          2.3816          1.0327          1.7072          652.36         4183.27         4338.83         4434.77
          450.66          864.54          1.4051          3.1556          2.2803          657.38         3673.83         3613.43         3444.78
          464.96          137.04          2.9422          2.7042          2.8232          662.20         1783.73         1884.77         1749.06
          345.03          196.37          2.1553          2.7662          2.4608          657.58         2511.63         2790.61         3059.05
          326.90          993.74          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          574.14          921.05          2.8593          3.2040          3.0316          657.73         3876.57         4016.27         4887.30
          734.49          301.47          6.9932          5.1599          6.0765          652.46          897.06         1131.14         1712.10
          326.90          993.74          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          171.52          434.09          2.8800          3.6180          3.2490          654.89         3351.28         3636.46         3715.94
          881.10          883.58          3.4416          3.3735          3.4075          668.85         3489.91         3909.51         4099.81
          510.75          604.97          3.0291          2.7526          2.8909          655.69          921.63         1084.49         1399.52
          357.03          306.40          0.0000          2.9791          1.4896          655.72         1506.62         1511.61         1484.66
          510.75          604.97          3.0291          2.7526          2.8909          655.69          921.63         1084.49         1399.52
          456.50          551.50          6.8311          2.7378          4.7845          655.83         1053.11         1037.95         1412.59
          559.09          940.89          2.8007          2.9307          2.8657          659.51         3324.50         3428.50         3452.58
           63.31          280.88          6.4891          7.5152          7.0021            0.00            0.00            0.00            0.00
          428.12          530.87          5.4515          5.4222          5.4369          659.11         1090.90         1156.44         1376.14
          364.36          749.02          1.2545          2.5996          1.9270          656.87         2157.05         2187.83         2042.17
          277.18          155.14          6.0545          5.4301          5.7423          663.25         2181.21         3035.14         3644.31
          821.30          348.76          2.9139          2.5280          2.7209          656.64         3372.76         3471.26         3560.48
          628.51          411.03          3.4854          6.9480          5.2167          650.27          708.51          607.45          590.83
          293.04          673.90          3.3832          2.9289          3.1560          658.64         2914.27         3114.13         3347.54
          220.00          695.03          7.1240          0.0000          3.5620          655.68          616.61          658.69          975.77
          232.19          982.17          7.4545          4.7004          6.0775            0.00            0.00            0.00            0.00
          255.48          156.83          3.2925          2.9687          3.1306          668.03         3203.57         3357.73         3587.08
          319.35          628.91          3.4112          2.6918          3.0515          659.90         2705.56         2845.69         2925.37
          317.15          305.99          5.6086          1.0164          3.3125          655.82         1397.67         1548.56         1853.70
          340.31           62.05          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          949.63          713.55          5.8479          7.3325          6.5902            0.00            0.00            0.00            0.00
          197.14          277.05          4.1086          3.3496          3.7291          655.66          948.38         1092.66         1203.08
          770.95          982.90          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          908.01          761.27          0.0000          2.3791          1.1895          668.12          881.65          979.06          860.27
          668.63          311.90          2.2077          1.5336          1.8706          652.36         4183.26         4338.81         4434.73
          628.72          411.01          3.4951          6.9919          5.2435          650.27          708.51          607.45          590.84
          736.48          653.88          2.8692          2.0660          2.4676          661.52         3599.24         3760.49         3685.63
          634.62          818.89          1.1248          4.1114          2.6181          656.56         2596.05         3000.92         3173.62
          185.95           64.99          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          661.95          200.02          2.5840          3.5269          3.0555          656.64         2576.85         2662.91         2777.05
          660.59          423.79          0.0000          0.0000          0.0000          655.67         1983.31         1967.43         1943.29
          495.07          657.25          1.3275          1.9663          1.6469          656.82         3649.27         3647.34         3625.93
          574.23          920.97          2.9228          3.2178          3.0703          657.73         3876.57         4016.26         4887.28
          845.28          918.81          2.7900          1.5587          2.1743          671.96         3442.45         3572.48         3441.61
          542.92          358.48          2.9428          5.6000          4.2714          649.53         2590.19         2822.50         3225.17
           16.39          902.76          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          660.50          423.60          0.0000          0.0000          0.0000          655.67         1983.31         1967.45         1943.32
           84.03          892.64          6.6250          7.4968          7.0609            0.00            0.00            0.00            0.00
          272.06          225.35          3.2691          4.9935          4.1313          658.69         1491.06         1705.69         1987.59
          861.66          108.85          3.1980          3.0607          3.1293          679.11         1655.01         1766.62         1904.57
          690.50          428.09          4.6049          0.2660          2.4355          655.74         2302.62         2454.79         2673.18
          255.81          156.67          4.3585          2.5544          3.4565          668.03         2951.20         3344.29         3599.94
          710.65          506.77          3.3962          2.7003          3.0483          655.90         2631.58         3109.83         3381.04
          749.94          716.91          2.2258          2.7683          2.4971          657.37          891.30          925.00         1178.95
