Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
1957,924.5437965,898.9961159,893.5863305,893.8342574,885.6669659,887.8366724,891.1838844,899.469459,935.2547361,886.3218858,888.1195128,878.2929739,910.0585217,902.4575059,887.1603186,917.1500824,910.8223824,905.8455071,888.6466924,837.4468332,919.7140618,884.1548147,921.3403307,969.2414947,872.5722356,937.0806145,893.061059,936.2626627,909.6400559
1958,1157.8215844,1222.9350291,1270.0778546,1268.5755688,1275.2000948,1191.187472,1248.3912498,1240.3351811,1310.9972429,1259.9904828,1200.5722466,1230.1678035,1211.6655404,1213.722276,1217.011587,1236.9892223,1217.0791404,1259.4139821,1257.9134444,1201.299434,1221.3666502,1205.9593623,1318.9638864,1182.3837453,1147.1192973,1095.2340108,1096.9276283,1141.0904682,1148.4501325
1959,0.0,0.0,0.0,0.0,0.0,419.4991835,421.6069983,458.0818744,440.2633219,0.0,0.0,0.0,429.2726871,355.5366694,0.0,359.9577245,409.8940345,406.246982,342.5360129,0.0,412.601135,0.0,0.0,0.0,0.0,0.0,873.4916055,782.599808,926.7022278
1960,1060.5537601,1101.1552813,1071.5359805,1080.260949,1101.9437428,1025.7912733,1094.9266786,1073.4386346,1058.6472734,1037.0735079,1056.9518736,1070.4764472,1070.1023022,1072.7455085,1013.3437565,1055.7533252,1056.4098399,1072.0993076,1067.4216891,1019.6576329,1065.0896824,1040.6381033,0.0,1047.4698185,952.4943133,952.4945275,989.2975411,988.5032899,984.6570976
1961,1076.3933109,1114.6762524,1049.1019689,1082.9414331,1113.6452047,1097.339613,1095.8847911,1107.7613663,1157.9561862,1070.3889378,1099.8236133,1123.6091865,1153.5886093,1113.1839484,1101.2697529,1142.805934,1159.912901,1151.5550723,1138.7115205,1049.3453822,1134.6040857,1127.527621,1104.79566,1150.3902104,1095.4495483,1101.6266216,1103.07234,1141.7423141,1102.5774589
1962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1963,886.1675473,927.1382218,932.6423733,939.3054472,947.46763,1007.86402,883.3943883,960.2327203,964.4672595,843.9935454,910.2894971,935.9471567,1023.280171,956.9630383,959.550346,1006.8592569,1010.0636399,1028.4353009,1038.2373244,1060.7808366,1092.2223993,1052.810512,936.1124554,854.7507344,901.8398482,963.0668107,999.9949922,971.2825939,1031.6391
1964,715.8592385,726.8114326,685.9090409,673.3677702,679.3026744,611.2111476,679.3077382,697.7130749,653.8747523,670.7295,702.3931628,705.0538818,722.423888,711.3298478,663.7582383,761.8811035,728.8779085,732.511246,704.7952189,690.0993545,719.3608186,690.5795383,543.4533649,676.9630971,637.2600567,708.9370799,677.6635087,745.1030404,626.4960732
1965,636.4903639,618.5839975,624.2289144,621.593898,622.1257602,582.4652453,618.7889345,611.1397154,640.3311137,668.3449783,614.7598398,626.752554,630.806631,674.9800248,619.7003711,598.774554,618.1681472,656.2267609,627.2724059,629.6455292,625.1703914,638.1896284,884.2351943,574.3630923,575.9009294,586.0057673,662.5707627,626.7186581,676.730527
1966,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
1967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1968,1506.1968233,1501.9468663,1587.8035565,1503.1618826,1553.437042,1443.9724304,1484.8774807,1521.8399945,1503.758221,1553.6433714,1500.2294298,1508.7332778,1495.7889771,1512.7229343,1555.2413354,1486.2194596,1553.3130079,1593.349275,1496.4357259,1500.2733041,1510.3749751,1499.8835448,1275.5078231,1464.2902132,1505.526809,1498.5861121,1479.5495244,1486.5110371,1550.0075996
1969,1108.4390286,1104.1441628,1145.553224,1120.5503916,1132.8343629,1089.2777353,1130.5233156,1075.0307317,1132.3786331,1132.64134,1059.0855508,1115.9574079,1093.9919577,916.8976567,1170.5292421,1161.8009184,1134.3968779,1087.2614226,1153.8806151,1119.9476929,1128.9821789,1116.9082295,1187.4739212,1067.7686267,1063.0606314,1137.003849,1041.8400549,1147.4376288,1086.3435304
1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,1072.1579801,1088.3494,1060.1005305,1055.3103388,1078.0895923,1121.5987791,1104.4071119,1070.0180257,1099.0800629,1050.6954973,1112.9171599,1072.9289443,1082.8812075,1094.6534139,1053.9513244,972.1848455,1069.9104847,1042.5172401,1096.4776231,1072.874998,1024.0519102,1059.9323624,1333.9922706,1135.3636189,1107.7811536,1117.1343741,1097.2446526,1079.9868029,1165.0096269
1972,1200.505647,1231.3591534,1212.392309,1257.2889893,1234.2722142,1207.7854683,1258.8883995,1189.1629725,1158.264336,1171.6169208,1188.4840142,1209.4165006,1165.5028499,1215.5242654,1196.1911457,1172.8188147,1103.6371579,1139.1289401,1137.8752774,1113.921077,1171.4924006,1143.6956152,1182.7312452,1100.0435495,1149.617884,1209.8499086,1162.551958,1141.5289866,1160.560287
1973,828.0767007,885.6643614,894.5347973,875.4389059,868.0052774,777.6332125,938.1596152,869.7269751,950.2624548,871.98489,879.313533,922.8491891,1020.7325812,875.3602824,908.1316779,895.4584932,875.2252526,942.882597,926.7711604,934.5797969,927.497047,882.47672,882.7527539,777.2090572,869.6682716,843.2821306,858.6496691,951.141165,914.4460113
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,1393.6682262,1407.5451174,1435.7805209,1424.4222511,1419.7047127,1435.5690294,1446.8815541,1405.1370894,1466.8268411,1440.834447,1387.4937702,1400.4497679,1404.4033294,1401.2845254,1414.3189813,1427.660762,1381.2843208,1416.4637442,1436.3594401,1365.3092841,1408.7695425,1397.1896719,1366.1884852,1422.959821,1421.0147034,1382.9094367,1439.4309768,1443.22205,1415.7174605
1976,673.8498634,682.0080384,651.4635958,647.2519341,662.0830546,569.3523074,679.4536655,657.8720458,686.3492998,667.0096088,637.5398211,665.2507268,645.5819502,624.8731655,635.7721283,639.4072134,674.4217567,673.0432109,656.4730335,616.648304,652.420981,651.8842421,680.4011311,614.9101446,661.6442778,614.0568366,625.0222333,640.3727956,606.7771943
1977,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,778.9660888,800.0572337,775.0976788,802.0960793,811.7482044,847.6423164,804.1855245,822.4947267,814.7944645,790.8839301,800.0990341,815.8998442,798.5795423,850.7082408,845.1642807,808.9762246,786.4836974,828.297644,814.909971,793.5652644,822.8108549,808.5203742,955.3116289,755.9136954,786.1973307,771.1412099,771.3050323,796.8936899,777.4244004
1979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1980,1577.3351313,1580.8342993,1602.2667011,1612.164898,1619.7180629,1590.7872673,1608.6838665,1601.8191854,1618.5168118,1642.8296965,1612.9474267,1571.9380513,1557.2678168,1559.327389,1600.8857062,1560.5371679,1591.2414959,1573.3051488,1588.5983586,1610.8340663,1601.9632901,1618.1009871,1724.585626,1604.1895138,1575.1178081,1584.6845695,1567.1755682,1574.987588,1586.1499458
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
1983,nan,nan,0.0,nan,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0
1984,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,837.159668,844.5363316,825.2667963,839.4071231,850.6914096,863.5111017,881.7300806,874.7161306,875.6239841,850.4439186,863.3004523,851.384296,882.1854252,872.8372657,859.6664754,901.4047837,887.6198922,888.8369631,862.000791,820.6843896,869.0604489,835.7897262,873.0653391,793.1729304,851.7044291,810.5635541,815.3634565,835.6206454,809.0206138
1988,1327.5295583,1357.0615889,1424.3820135,1395.5095007,1410.2417306,1319.506546,1383.4806736,1372.7683676,1356.7281276,1430.9144192,1385.0928663,1376.7161883,1380.5759722,1385.5457709,1411.4697498,1394.0905412,1438.2442793,1385.1236093,1392.8980143,1407.6971361,1410.0036709,1436.4636822,1491.0592596,1423.0076282,1417.4677683,1465.0944187,1459.869103,1413.2214923,1387.6318827
1989,738.5542049,744.9401391,724.2403047,740.3146732,744.7818679,721.5646041,736.2106495,741.6819018,763.39148,743.7915715,719.3289658,735.6692149,761.7741258,784.7603655,770.7493194,758.7122143,772.343148,749.488027,759.9406887,772.5091954,756.8872187,779.015275,838.0413564,693.9599984,733.8487341,716.6863696,718.3167922,735.3797397,748.2201907
1990,1238.9276429,1251.697666,1203.791321,1248.8905049,1241.5850332,1326.6621412,1242.4919574,1250.4623789,1217.5914014,1163.7391318,1206.8400056,1239.6898293,1273.6779262,1261.6529135,1243.579445,1249.8025328,1225.6913004,1252.575806,1303.1491796,1234.9139014,1287.5499201,1231.0805828,1183.4545021,1187.0239429,1250.9191535,1262.4171867,1241.2449538,1231.9113595,1173.5092349
1991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1993,907.1009414,817.505857,833.4242715,810.6744271,791.7586516,778.089621,770.6993955,784.0951955,773.5965202,821.7231074,803.0253956,851.873196,719.8986871,732.1680082,774.1963936,748.7146352,775.1478842,772.7895226,816.6741399,822.1238175,757.0832042,788.7061227,1047.1946858,782.9473081,815.0562141,818.2101397,799.786563,807.8540961,779.5625466
1994,1015.9815527,957.9489963,910.975053,875.4377032,884.9772021,857.9473988,834.9474566,852.2578716,894.3524184,880.2069014,904.2133457,896.1752396,842.0120349,850.1223631,909.6118051,789.0069748,816.2894957,840.4762817,867.3624912,861.9205644,829.6385195,864.7387827,894.2915853,858.7003657,795.9557583,797.3560806,839.3191846,828.5674912,857.8449205
1995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1996,729.9665683,732.6267233,713.6785045,704.196062,706.8755676,664.4122313,712.5239601,707.2154313,687.1211185,716.862983,716.0770246,738.6105938,750.6306772,711.232547,713.636765,742.0084831,731.7857926,729.310827,719.0899752,746.0575362,717.688433,724.875371,850.7322808,754.4842924,728.447578,701.9725531,738.3514364,714.4652213,659.6802086
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
1999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan
2001,948.5371937,910.556453,967.5499709,972.5183044,970.1358114,1060.9245635,934.7911747,965.1845084,1026.2446561,954.1099871,960.8390562,972.2387113,994.309479,940.2264985,971.272714,990.5563947,1012.5883929,1017.1456809,995.0661629,960.653218,959.9233236,997.2228533,1072.0308689,1005.4138965,952.5268901,1049.9750268,1066.1547588,1029.2192407,1037.0712597
2002,1124.0502577,1166.6572653,1136.6291898,1157.1365661,1175.6257351,1051.5272541,1163.6008333,1151.6282093,1115.5955183,1166.5337726,1166.8635977,1134.0876639,1124.3322898,1072.2236903,1068.8155344,1081.5813308,1094.4856943,1095.636839,1082.0653564,1036.3226124,1108.9199857,1129.3517365,1185.9503509,1102.7665163,1066.202455,1074.079416,1018.05884,1057.2936453,1091.1042193
2003,1095.3932404,1143.0901384,1006.3946941,1103.242918,1113.0350921,1144.8002954,1150.0392502,1135.5335662,1202.0950029,1057.3594785,1105.2856566,1149.019264,1137.5987801,1140.3588383,1120.1703434,1142.3407614,1138.5810982,1129.0389212,1061.5544691,1098.8277312,1151.5708967,1121.7436552,1112.084472,1062.2148224,1099.4002434,1000.1658061,1026.1845559,1008.4756699,0.0
2004,1039.9572774,1057.1267291,1054.7190483,1065.5879507,1058.2801916,1014.1993281,1006.1997257,1024.0814483,1066.0320405,1051.6827004,1034.909,1015.0228265,974.2454507,1004.2259257,1047.0397522,981.0380625,1010.8254064,1031.8748828,1007.0996449,1030.3872866,1083.2167652,1060.0953007,1207.9894338,0.0,983.2510281,1002.7906259,1018.6516444,1023.6867002,982.2619454
2005,1128.8123233,1157.5647598,1094.904195,1152.6547688,1148.4336053,1211.9859917,1187.7357158,1166.0276697,1184.6969837,1117.9462297,1165.9525217,1164.0993775,1174.034888,1157.0107215,1210.1998346,1153.5758807,1159.5949373,1169.1515451,1180.6073857,1145.3147226,1134.0481378,1144.4300094,1202.2906229,1093.8415685,1171.8057749,1060.4467206,1108.0061672,1135.5392023,1087.3228099
2006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2007,1129.1552004,1137.868883,1179.9586467,1158.5991309,1114.3101482,1051.3046659,1120.1634183,1122.8729067,1215.4309176,1184.1715805,1092.10502,1127.1276859,1176.323067,1092.569196,1102.1924004,1134.6733071,1137.1830762,1141.5425162,1151.1704864,1106.9597237,1044.1819839,1091.8433438,1362.9326216,1120.5596148,1102.7319271,1069.1278399,1061.9907271,1156.9945603,1215.5027827
2008,1153.7923766,1140.4515009,1124.5525785,1130.8529227,1116.8121461,1148.8610286,1148.4637016,1147.2108556,1127.3590422,1124.8594384,1111.8339333,1119.7322339,1121.7330357,1095.8146628,1096.3187504,1138.4955752,1080.6400104,1125.9442923,1077.1694148,1139.9211132,1065.16983,1090.0487651,1212.5735036,1108.6368812,1136.0898766,1142.4104291,1158.5499844,1151.2455428,1180.9103024
2009,910.0116772,912.6059529,937.8874705,932.0445081,905.1326802,833.5883707,933.2592694,936.170805,955.1823734,948.939209,904.5144593,930.1084387,974.8497827,944.2421983,953.2702131,945.487893,1003.888679,942.490042,997.0320232,928.1564752,959.3155271,963.7988991,1097.8605277,987.6827593,925.5977464,953.7762726,896.072689,934.9225393,923.1366883
2010,544.3337164,578.4877233,601.3799032,601.1111094,609.7749736,602.3340855,591.3043409,589.5781576,595.4225556,567.3808651,563.4043231,584.9900232,567.8758593,590.1645743,586.5045133,582.181471,627.3380395,591.9119736,621.402541,555.6972058,542.3555004,538.3421764,660.7932617,516.7493486,563.1741607,609.2648313,577.4250056,578.6157266,621.776989
2011,822.4099944,834.9775414,774.5106047,823.34839,825.4759292,884.9670349,830.3732248,860.9891205,901.8693996,811.1455481,865.5680152,877.172977,878.3851062,864.0745837,866.4968576,868.7648887,858.996798,851.7731737,831.9695519,811.262221,862.8371197,840.0167045,1151.750202,899.5966524,867.0414086,872.8315161,831.7176928,801.2012113,780.0931554
2012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2013,942.5487687,944.5214571,916.3144096,939.5187698,949.4029139,979.1166275,918.6234336,953.8710772,927.1335175,871.3123825,956.6023271,928.6484286,914.1696422,979.4787032,992.404436,1033.4809839,969.090644,984.5713505,979.712012,983.5744771,926.9142099,930.9464992,1051.8560636,970.3343429,976.3033721,999.865295,999.7039058,1005.4665415,972.2753471
2014,1659.2299381,1601.2259523,1553.78316,1540.8191574,1499.6593512,1490.9432154,1543.1091964,1567.8880085,1588.2414843,1607.3191787,1598.4454576,1549.998799,1439.3468098,1503.7173528,1496.2327342,1523.526359,1489.7553918,1476.8739034,1517.8219559,1589.8709859,1445.5526709,1464.4470794,1582.0904203,1675.7926445,1629.2543894,1587.7990448,1665.0295463,1587.6456637,1637.7378441
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1016.6070428,1044.7814228,1011.1169582,1031.2956155,1001.3349024,989.1136134,999.1111322,1026.4053954,998.7225554,999.4368151,1021.9649098,1036.2707881,1087.7446211,1023.9012639,973.5318235,1007.4907898,998.8541677,1021.9068377,1043.9384167,953.0823344,901.0180169,953.3957931,765.5884684,1023.5348672,997.7239004,1041.0344241,1053.4123478,1047.7729247,1033.8531104
2017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,0.0,944.6180471,1016.9506939,1013.8084803,946.0299793,879.3391366,972.2896711,965.1937141,1031.505842,1028.8237155,936.0304442,974.4393322,979.0160776,1002.8900999,978.1978814,980.477435,968.6729506,972.6313686,983.8473454,985.0144271,949.9103017,959.8630055,0.0,0.0,905.8797571,0.0,913.5674636,1008.3685631,0.0
2022,1361.444737,1347.6296897,1355.6188567,1335.1878193,1305.746307,1293.9885284,1304.5633101,1331.3026767,1315.7336667,1358.6870488,1317.7405092,1344.0585836,1339.7628113,1339.1855497,1331.962443,1340.943589,1358.8077768,1329.8344921,1387.6229977,1330.2041634,1315.9116164,1353.9385055,1309.7473633,1355.8992263,1291.5067973,1392.295196,1351.3143066,1346.9079348,1269.7444762
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,2159.5874486,2125.2305399,2184.0005384,2111.3083259,2027.7435306,1923.6713352,1983.5305892,2088.4802015,2017.8797375,2156.0727728,2041.805251,2152.6803983,2072.0298851,2109.8792111,2109.2098679,2129.6920707,2134.7746166,2153.5325706,2162.0493858,2071.6819925,2089.1105863,2152.8204426,1955.0350358,2201.8128786,2005.0829017,2055.0727303,1941.9199316,2120.0818542,1970.5970742
2025,1176.0526677,1228.1683496,1332.6698301,1310.4757001,1312.64968,1182.2730311,1398.6341365,1301.7451497,1339.9323067,1337.3784676,1218.4809506,1276.9439935,1401.4829961,1321.5147445,1250.4727592,1403.5186301,1411.3768064,1386.8683255,1355.605298,1293.6381656,1286.7511559,1274.0097933,0.0,1272.3947864,1240.9437575,1231.1348082,1240.4641751,1243.7605725,1293.9482898
2026,1365.2557068,1373.3504738,1433.0444572,1402.7463304,1432.239653,1370.3839772,1377.2329105,1349.8754225,1378.8579515,1325.0420197,1348.4925404,1381.4103058,1345.5250376,1334.4515439,1337.7714191,1364.578516,1348.7705533,1325.3370341,1343.7173165,1347.1566654,0.0,1266.4306157,1304.0993963,1253.3207955,1284.152919,1267.018295,1331.03159,1360.0254639,1332.0757588
2027,1211.8033271,1200.0413996,1184.2459571,1182.8044355,1205.5597297,1148.6195904,1165.2803026,1200.8634901,1220.7473219,1175.6314352,1197.091786,1189.9746848,1200.6426106,1186.0772159,1216.5687681,1215.3853246,1241.2340091,1215.8939105,1230.6937728,1178.2141929,1223.6610151,1196.9181378,1213.4423015,1203.0528517,1221.8038066,1288.1923537,1280.9632005,1304.8026682,1244.052539
2028,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0
2029,0.0,0.0,703.075294,704.1789216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.1751949,703.4160025,733.9644968,708.4211581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.8668034,0.0,0.0,0.0,0.0,0.0,0.0
2030,973.9636282,979.349619,1004.2356716,1002.5444902,998.488412,990.3944651,1018.0722331,1027.1274769,1009.5616257,1013.5860881,983.7417638,991.9003116,1022.5912836,1003.8396718,1011.2533398,1008.44403,984.2468297,1032.3796789,979.9533856,1000.9754152,1022.663447,999.4698928,914.7930242,948.8207207,965.2561645,1028.9321432,982.6471379,1015.3889715,1018.5084116
2031,956.5880545,991.3966246,1073.2140078,1047.8407495,1031.1247877,896.3714359,1076.6260035,1008.0361805,1029.3156389,1090.091534,992.0184629,1019.5559855,1059.6067866,1038.0416461,994.7700061,1020.0244771,1053.4902031,1074.7878954,1024.938219,1000.8009357,989.7260014,1004.6819236,0.0,1026.4365524,1039.8489655,1005.753509,1012.8274119,1017.9513859,1031.7110314
2032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2033,694.7045299,689.830806,660.2125407,675.5741741,675.1551925,728.7998391,709.3673356,722.2899159,767.1214913,697.8218999,731.1550245,757.175696,853.3089365,829.792977,811.229298,787.2226123,807.4880302,795.0392268,812.9814911,656.723265,772.4391527,765.921702,1096.9355712,701.7721242,743.2614391,810.2803674,799.646681,744.0238605,690.6757614
2034,1046.3742497,1023.8554586,961.8535276,978.7033081,997.8176508,1044.0081475,996.9485525,994.5914672,1011.9475223,961.4000941,1021.227913,1013.2664951,979.2717357,1012.3175032,976.4357815,996.8232003,1006.3122781,1014.4309067,978.7370279,958.018007,972.4086283,1009.4081637,955.9549964,992.3182172,963.2401148,965.5504627,973.2329032,963.4419594,998.1233008
2035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2036,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2040,918.010288,979.1639465,869.6669815,892.8244475,948.9119695,1007.7568192,880.3164452,964.8749613,884.224609,838.5367197,939.4494927,977.4404003,985.748114,944.5680225,921.9616657,958.1938867,927.5436837,959.0348873,980.1989543,891.2557128,928.7703207,894.6143622,0.0,845.6723303,927.2501759,893.5590398,875.1534062,895.9472289,862.1312639
2041,997.4642704,1026.1040384,958.0791629,977.0628463,984.27066,969.3328973,978.5407149,998.5297156,1018.6263143,973.1195057,996.8910346,980.5761919,987.8252194,986.2473541,992.5256911,977.2444296,1012.0429275,999.5230833,961.3737572,951.5952115,1007.7010517,976.0549575,1031.9342371,946.4330585,932.1223656,1000.1633394,935.6080218,982.3351569,934.4752152
2042,913.3918551,888.5958013,884.8861277,870.9022076,855.2402872,822.2945239,801.1528894,864.8373293,865.2199335,879.1881592,878.9560997,846.4063241,818.6652555,815.0973936,843.4367403,827.6168388,834.3702011,816.5972631,807.6000386,878.0227914,806.5596744,835.1538876,867.3159989,878.447521,844.0576714,902.2206927,877.6742499,882.3246533,841.4078086
2043,1203.3294664,1210.602601,1191.4948039,1217.9226186,1219.0190762,1187.4286288,1217.7819228,1210.8852017,1221.8044596,1194.0167229,1200.821277,1197.3442849,1234.1563044,1196.9252464,1214.4389402,1223.7280197,1246.5685437,1220.041191,1241.1071859,1189.6468558,1215.9917529,1253.2391983,1394.806621,1221.4786915,1238.536817,1172.9027485,1227.5018921,1251.9787413,1231.6615212
2044,1325.0548611,1306.0665638,1338.3061353,1349.3858338,1337.8002818,1255.2707687,1379.7469082,1345.0387855,1300.4892052,1381.5549252,1347.6224773,1372.0254168,1308.2095759,1381.8546725,1371.0719707,1362.8638353,1377.7008573,1361.6664068,1322.6330643,1438.0458001,1331.4282795,1390.4274184,1437.9146758,1414.8289962,1265.972854,1354.2913901,1421.0877936,1362.0137684,1367.6134906
