Star#,2022-06-16,2022-06-17,2022-06-19,2022-06-20,2022-06-23,2022-06-26,2022-06-27,2022-07-01,2022-07-09,2022-07-17,2022-07-19,2022-07-28,2022-07-29,2022-07-30,2022-08-03,2022-08-04,2022-08-16,2022-08-21,2022-08-23,2022-08-29,2022-08-30,2022-08-31,2022-09-07,2022-09-20,2022-09-21,2022-09-25,2022-09-26,2022-09-27,2022-09-29
73,93409.1769277,92905.2121042,91724.9362808,91543.4329584,91592.5428388,91243.7584276,90411.2937266,91615.2659606,92113.3356748,91977.7104252,92193.041224,91982.5580799,91717.2828149,91453.6423194,92914.3055427,92815.2588259,92098.7936033,92907.0437815,92126.3459542,92404.9209508,92672.2227472,92507.705709,90108.9657438,92289.6894048,91137.0660818,91651.7199473,90441.3686388,90618.537419,91240.8299556
74,92224.4045239,92340.3695747,91259.4009604,92536.8891543,92172.3028682,94377.448639,91750.2638011,92486.2171443,92750.2892201,92664.541429,92711.5532254,92999.1041649,92368.494496,93118.9900199,93988.4934691,92530.8687043,92453.9333634,92592.0099602,92374.6748141,92119.1076695,93214.6365392,92554.1877686,90303.2281808,90803.5132443,91521.3485057,90357.4353423,90451.9637286,91037.3915121,90135.708392
75,89847.5062601,89430.2541286,88949.1228941,88816.8281993,88249.3396335,90520.2897479,87594.2175255,89384.5702578,88577.4886436,90373.4425468,89615.1149184,90606.3110406,90135.6609197,90690.2996667,90609.3203476,89922.8342801,90129.1388673,90527.3836629,90146.3275261,90187.9081875,90380.5159983,90137.1850313,87893.7044116,89466.4620082,89640.5152369,89505.4284857,89135.8854318,89713.0959769,89699.43924
76,86115.9589229,85365.0252235,86316.353921,85677.6761814,85532.1168875,85196.6610988,84411.3392914,85160.7242839,85647.8932824,87138.4112814,85327.9893052,85193.6319687,84396.4521329,85161.9798013,85993.1485624,85306.5633654,84825.541694,85654.089365,85204.5356814,86351.2661942,85947.2248773,86098.0042315,84280.4113298,85905.0212565,85301.6470707,85104.9431166,84210.9720967,84279.8209079,84590.3092025
77,85618.6907357,85073.1249119,84288.6518705,83749.5744818,83814.7233186,84398.4089079,82682.5807882,83709.9079747,83988.3372114,84883.3418679,84397.4079012,84063.8896548,83114.8462908,82946.8098777,84615.4733907,84126.0360699,83160.1771837,83744.2999516,83290.5846363,84998.4589058,84553.8771602,84690.808242,82856.5366641,84315.6928058,83174.3529098,83815.2177828,82019.9952786,82312.3940319,82916.9672822
78,81891.785101,82521.3990519,82658.4280334,82874.2321059,83163.6170946,85127.6291457,82634.5199054,83470.2766299,83060.3968203,83322.1057811,83722.3438708,83948.7670287,83140.730631,84005.1980971,84216.0764239,84149.2812053,83694.3888506,83986.9224198,83485.6958932,83611.3530224,84446.8441781,83711.2968653,81554.0808554,83096.6652621,83463.923318,82495.1947465,82082.0408007,82887.2788108,82322.6579297
79,76770.5246691,77159.4096521,73800.4398727,76305.4951512,75849.6857035,77955.7707331,75841.6802612,76690.5537622,77231.3595088,75718.2756698,76997.7893,77343.5800024,77395.8760557,77448.4373131,77768.3387845,77141.2271445,76611.0619923,77034.921128,76471.9731757,75675.9738852,77603.7284541,76412.2771278,75343.1205069,74682.0458939,75453.4765924,73598.3481573,73337.4296786,74619.7392314,73180.0343608
80,78246.7170865,78688.9832162,75541.2833451,77272.2959723,77199.267521,78780.4695293,76717.8721994,77675.0657601,77731.1025029,75879.9275376,77790.8082342,78200.4423322,77883.7424331,78699.9302054,78472.1334282,78799.4451533,78222.8321291,78523.3838364,78226.706224,76947.6761332,78350.6871956,77155.9176642,76388.4185056,76235.1893986,77186.8627999,75944.7818165,76249.5755105,77028.3882373,76118.4668482
81,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
82,67099.5283019,67103.6794426,68670.7809103,67865.4496699,67780.0269104,66606.9630188,67062.7256996,64877.5406196,61604.548684,62165.7049018,61673.938708,59864.3247028,60907.9035319,60656.756716,60235.7177166,60082.5659541,61361.5270571,62909.6140074,64149.6910555,69242.6941237,69562.0858835,70096.6148215,68521.6278235,81868.7894791,82281.0055403,84529.255868,84946.2714964,83652.3552057,84078.3037001
83,78838.0065493,78256.5500477,78377.0814628,78035.0113836,77487.4012126,78463.2998594,77088.5851836,77792.6689452,77861.5898467,79293.8718573,78186.4944362,78242.5343011,77114.6763508,78102.5508079,78482.5521174,78233.2123543,77414.6234277,78112.9777713,77934.8423443,78490.5378617,77986.2926715,78379.8505739,76542.6658041,77959.3632741,77742.2905946,78582.2646514,77907.8300896,78129.8759755,78176.036736
84,81682.7303297,81563.5049829,83263.2442894,82125.0475723,82425.7046612,82158.5893775,81756.4414743,81778.4603131,80873.4621817,82771.930567,81824.8287575,81472.0090858,79964.0764071,81352.4464891,80532.4077998,79736.8052634,79344.8911404,79885.2415722,80529.5158762,81223.0459321,79751.7816231,80182.2722679,78449.794824,81576.8024435,81045.2544824,82312.5466237,82144.9553259,82372.7546706,82966.6237191
85,77406.1745183,77514.1963658,78616.4993026,79216.6401228,79299.0686855,81204.7960895,78790.291815,79458.8879127,79265.7946673,79007.3340236,79290.1789035,79456.4381039,79078.2592634,79811.0037334,79545.3832646,78614.555725,78342.1569656,78678.5562485,78887.2116418,78969.0948974,78707.8731222,78242.7581143,76896.9732272,78091.1436613,79157.2745094,77655.6831844,78039.1540344,78889.609329,77459.0162234
86,72412.2235242,71140.6411034,71553.7328778,71334.50452,70923.126477,70892.9916813,70263.6121652,70720.1310962,72315.34876,71892.9625196,71017.6518802,71550.3391427,71862.773921,71079.4759184,72096.2390846,71923.6826523,71738.8771471,71760.7905089,71229.1175958,71390.8964711,71941.7248841,71921.4384087,71454.9011706,70770.2623841,70446.0777031,70800.7925679,70096.2634083,69915.8475612,71102.979443
87,72539.0938104,72554.5104544,72179.3290572,72467.2411581,72297.9449497,72554.1676272,71649.6440544,72435.9509806,72423.8902993,73065.0319735,72623.6697275,72292.7191878,72112.9006458,72323.8393473,73190.9279177,72398.7006317,72630.532105,72407.0432567,72547.0912452,72577.6532344,72642.2741329,72656.6358834,72164.8345653,72180.4987239,72040.6294454,72002.579981,71582.3878596,71987.7173443,71605.2504451
88,70183.021138,70416.9502036,67919.939152,69336.6729203,69247.0334492,70376.1566603,68863.4699924,69422.7163726,69759.0325427,68204.1203155,69589.9667337,69954.1620665,70606.932794,69957.3221165,70337.1332371,70742.3485756,70503.1553726,70775.4970806,70423.9159827,68866.7318295,70300.5337654,69759.4186125,69009.2680925,68344.8215807,69034.9397777,68141.4994478,68261.9993279,68909.2558735,68584.2310007
89,69592.3511619,70070.1212705,70285.3542478,70059.2407883,70446.6543128,71629.8159476,71680.1523507,70904.3819221,69357.5208328,70766.1552052,70343.3169148,70256.6849286,71283.1976625,70695.4730026,71700.5108361,71296.1357002,71775.1823244,71238.3254778,71095.4562433,71762.314017,71414.4810248,71346.4203838,66047.9783124,72351.6574091,71789.1720975,72028.2373856,71898.3590807,71500.8677953,70489.2529426
90,69073.4885215,69505.5074,69859.0159486,70026.8698198,70255.1579401,70616.783884,69950.371187,70221.9985817,69636.440343,70563.8629124,70373.4154154,70238.8443545,70187.008939,70760.9574604,70740.946466,70986.7296796,70516.5808719,70469.4607097,70724.5122397,70292.3838264,70994.4516521,70680.5105381,68588.1101253,70043.2260326,70458.9875011,69994.4965077,69991.9350547,70568.3629197,69660.4159556
91,66459.5264307,66063.1767354,65985.6281307,65625.4846767,65284.8388173,64533.6344511,64709.5861477,65246.6994173,65496.4306843,66518.0177639,65539.9228461,65394.1929689,63814.8447856,64312.1514341,66244.6445483,64771.7838718,64648.934262,64983.641843,65058.201082,65924.9140366,65598.060288,65786.2979964,64670.6773021,65762.8124258,65086.3973756,65123.1261385,64213.3330264,64765.1529616,64709.1174923
92,67043.8351257,67160.149827,66849.929707,66884.967269,66809.5281692,66982.5912799,67390.5247031,67155.7110223,66832.4791304,66940.5325527,66674.9591147,67134.6364188,67563.8964817,67239.2178803,68095.3150097,68143.0199584,68475.5537235,67985.2376287,67877.3764383,67912.6942985,68105.1156617,67953.6271173,63930.6835808,67891.7385089,67903.3235709,67847.3177614,67664.1180323,67670.8158973,67636.2259513
93,65148.3962928,65491.0790983,60063.186596,60560.2377527,62558.5609074,64688.3234087,0.0,62918.5611031,56395.6172837,58271.4155964,63398.8871505,63213.2812802,64192.0304549,62762.626026,61810.4964703,64139.4186915,63556.2964409,63835.2538164,63655.8044572,61120.1704339,0.0,61090.3554728,59632.4959735,61333.6990005,62076.4122723,62059.6181889,62041.0961039,62932.3108509,62742.7584243
94,62861.2815042,62881.5531149,61665.1230332,62481.734823,62211.4014434,63589.7899527,61940.2094317,62469.8136965,62886.2542543,62564.3631145,62205.5890808,62637.771211,62742.2786473,62383.2318965,63266.3584077,62479.8365956,62555.6942217,62845.3300031,62454.1265384,62260.1228616,62867.4198074,62583.8305242,62129.742864,61674.5830495,62064.3204576,61255.2807391,60849.4702868,61407.8988311,60907.6887027
95,66534.351462,66510.35424,67750.2767423,66611.8770667,67243.5040984,65923.2893635,66709.4742622,66183.7970071,65374.5719571,66063.0754912,66048.0662878,65549.1166194,65411.3867376,65802.3437859,65479.6724064,65475.1590138,65148.2652387,65202.3711699,65706.2700094,65689.5109815,64830.857913,65676.2242436,63959.0219122,66546.5246881,65970.2373258,67402.2409226,67396.3897094,67080.7619198,67555.051146
96,61897.0783672,62465.8773121,61475.4326062,62519.0863368,62653.3606419,63589.685814,63330.3539208,63142.0202999,62744.1983943,62535.8518049,62485.8075067,62881.7919684,63392.3766954,63045.4786312,63501.8589442,63085.0396338,63235.3836028,63061.8877189,62877.332164,63311.4386278,63244.2076823,62865.8085666,59498.9291081,62370.2570238,63144.7333091,61928.3663397,61893.9983025,62105.3460357,60951.1501795
97,67522.6331426,67697.0608742,68018.4666765,67708.2391575,67555.5480446,68321.6923589,66828.130417,67661.2237252,67361.3054198,66886.064633,67703.1339212,67136.4588188,66221.5256953,66929.7656115,66580.5216741,66280.9603325,65743.8086352,66062.9804868,66818.6858339,67192.953009,64862.3712839,65884.5493729,65114.0085893,67237.0844012,67125.1574904,67935.80462,68161.092763,68252.9547923,68364.8201115
98,63993.3310299,64062.5899413,64711.8364337,63589.4726632,64116.8088281,64315.9096173,64658.2351538,63845.4853305,62203.8902589,63112.8722482,63411.0927955,62871.4137438,63773.151509,63062.5092711,62599.9431086,63127.0501516,63526.5110647,63083.2627728,63526.6485949,63948.3662272,0.0,62446.8569937,58961.7863041,64827.470889,64162.0285484,65185.2414125,65488.8072887,64902.4841836,65146.7420675
99,59440.6389414,59826.3244348,60466.9740685,60438.1751029,60240.2957637,59541.0529438,60184.0402355,60217.9927137,60248.3224371,60997.1304035,60058.3911733,59864.8690852,58146.4261675,59599.3615242,60258.728694,59120.3021358,59175.025309,59197.781678,59533.9635074,60171.6452149,59638.5500571,59732.2387421,59378.7076528,59795.8422064,59735.9711017,59450.4336007,59471.1181814,59766.3399713,59514.450852
100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,59651.7009801,59698.2596698,58307.7359539,58989.3471112,59009.9711198,59592.6008434,58465.7356918,59051.771774,59061.1409919,58444.8166687,59049.0329939,59391.8272793,59511.7757909,59420.1212318,59521.0107288,59652.4849037,59498.5642472,59660.6049774,59553.300979,58872.4101753,59668.0883959,59232.2296556,58572.675415,58519.9798531,58473.1147375,58116.3729275,57630.273196,58073.614413,58601.8724468
102,59827.3845291,59979.9886374,59989.952505,59856.3665914,60423.6474603,59046.0103361,59510.9578719,59484.2476553,59440.7998515,59401.4243541,59767.6507708,59822.3482852,58812.1606654,59082.0383706,59707.4642189,60135.0615281,59481.554466,59314.9154692,59596.1077596,59208.9443028,59743.6783395,59548.0348389,57671.2968904,59908.9646152,59435.9002579,59406.5309483,59998.4220123,59685.4437955,60232.3745056
103,56026.7620195,56852.1105617,54030.3359244,55864.5115149,55900.144841,58046.0001662,57479.7387442,57331.5846376,57315.1719222,56130.7634638,57060.3538719,57415.8991489,58194.648159,57860.9048684,58049.198111,57903.8954295,57987.5165106,57743.6619168,57632.7838754,56814.9569772,58107.6786552,57225.2492513,54665.4457149,56373.9060472,57314.2562681,55570.015684,55663.8765715,55930.5706835,54534.1456994
104,57443.8384689,57956.8358362,58631.017621,58803.7665723,58650.5690949,58945.7118517,58612.0995651,58477.3694268,58664.7407713,59216.3224352,58561.4332334,58333.1094044,57852.5211142,58654.5448643,58744.9157579,58775.628238,58686.575958,58599.2548656,58706.3011134,58671.8040234,58161.1566811,58412.236014,57281.4815386,58196.9057717,58621.7344626,58483.2980178,58499.7936331,59069.7038649,58070.0928663
105,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan
106,55943.7319863,55840.6067708,55605.676804,55792.9047791,55520.7366971,56010.8992121,55129.1121699,55691.802366,55417.6324982,55376.0145882,55948.9866138,55496.7592604,55274.1119285,55665.2665037,55868.6410195,55801.9980576,55751.7511125,55677.5437028,55831.767108,55486.8922469,55547.2137535,55303.2402341,55028.9596923,55558.0994745,55680.5662674,55657.8096543,55665.9568199,55759.143643,55833.8017067
107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
108,57272.055378,56744.0338924,55874.14951,55636.5654748,55163.4266062,56577.1834804,55000.632183,55996.4125762,55988.2857522,56983.0665475,56534.6945217,56665.525243,56257.8441654,56253.7982749,56030.4404035,56637.7057116,56093.4467673,56467.2906573,56404.852,56706.2801886,56286.7169517,56290.2301946,55213.6989164,56296.7454642,55866.4262265,56829.3489726,56211.4537868,56298.4943714,56477.388439
109,51318.4283215,51733.5992499,52553.3374311,52387.5689322,52575.4210348,51223.7247746,52404.2271136,52249.1196101,52352.26268,52735.5119668,52248.5870499,51897.0949713,51679.0237736,51843.143465,51936.1133827,52385.9470689,52372.8815523,52216.1469755,52190.8206312,52152.3119995,52244.2535209,51878.9970584,50858.2966713,52201.4258624,52080.8449104,52109.6855143,52230.5783058,52512.7791958,52352.3701011
110,50906.5037447,50990.456616,50685.8459975,50986.2121966,50712.1775831,50435.1403943,50255.2991258,50845.2917979,50675.1358284,51108.8893273,51027.7115752,50753.1299659,50107.2540001,50711.4247034,51120.963156,51025.3626527,50836.0151635,50923.6393574,50891.5770091,50942.0508166,51075.8372758,50874.5043732,49823.3179822,50667.5849399,50597.9969537,50592.5972343,50744.0723163,51073.5260664,50613.9312983
111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
112,52645.3653906,52298.9025147,52527.3615546,52240.8622402,52411.733567,52462.4048038,52573.7390438,52761.6338581,51609.9418151,52819.1940953,52789.1280419,52427.8066717,51607.6278491,52660.6974147,53417.3353559,52851.2589039,52935.5387613,52488.5084935,52927.6884368,54109.6356682,53729.8397304,54121.4791323,49395.5620625,54038.1271666,54184.2509106,54323.0950272,54246.086444,53301.2977298,53221.0395144
113,49732.7320465,49241.0711666,48893.5396304,48713.2755826,48540.5902132,48521.5471833,48052.9073619,48639.6144192,48740.5448509,49151.3880604,48851.1253629,48793.5212178,48156.8350566,48106.6070464,48910.731567,48583.8277366,48490.253792,48656.0908201,48684.2440125,49145.7688039,48753.199859,48914.3361545,48260.124228,48862.022962,48647.5860349,49006.3201964,48213.3548723,48410.4726125,48725.5974319
114,47862.6919723,47794.2852982,47142.7084352,48114.1100643,48136.7631702,49434.5790093,47650.1622905,48132.7417744,48387.7501402,47740.935208,48387.0188807,48267.718703,48243.3010146,48248.9207196,48611.526356,48432.9290704,47881.5287383,48183.6188202,48031.0122301,47761.7431956,48175.5238392,47852.4590774,47282.2324002,47349.7047614,47766.6152266,46527.9495594,46343.2276354,46854.2365021,46393.3122569
115,34027.726848,34948.6722114,37315.213857,38166.8945636,41139.2026264,44448.9548379,45297.636511,48042.8919798,54050.594608,63973.2834705,66591.0324535,69298.6234881,69660.0536196,69875.7493152,69136.1509582,68168.0648618,61489.4198463,58757.3157344,58170.0101374,57108.7029243,55422.9571845,55494.2542688,49007.071329,49593.6392076,50114.2362107,49352.8505998,49296.3675597,48029.0508894,47498.5005731
