ObservedAt:	2006-08-21T03:26:44
Star Data Extractor Tool: (Note: This program mocks format of AIP_4_WIN) 
	Image m23_10.0-0001.fit
	Total no of stars: 3745
	Radius of star diaphragm: 3, 4, 5
	Sky annulus inner radius: 
	Sky annulus outer radius: 
	Threshold factor: 
               X               Y           XFWHM           YFWHM        Avg FWHM         Sky ADU      Star ADU 3      Star ADU 4      Star ADU 5
          715.37          797.05          3.5259          3.9688          3.7474          449.67         1185.92         1352.71         1330.01
          574.46          113.52          0.0000          3.3913          1.6957          471.01         1251.61         1341.43         1253.47
          902.73          226.31          7.9103          0.0000          3.9551          467.47          399.47          411.63          581.51
          141.00          156.34          5.2733          6.0769          5.6751          471.06          332.90          394.34          378.65
          491.06          598.98          0.0000          3.8425          1.9212          447.37           83.38          102.26            4.84
          837.82          477.63          0.0000          0.0000          0.0000          451.30          -77.04         -124.32         -144.74
          720.55          269.45          2.9589          3.6394          3.2991          452.82         1831.66         1933.03         1898.18
          747.14          747.87          5.6384          3.2613          4.4499          449.88          144.39          265.17          501.53
          698.16           68.83          7.4453          6.8402          7.1428            0.00            0.00            0.00            0.00
           31.22          737.45          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          196.28          586.14          8.8094         10.1639          9.4867          455.85            0.92           58.33          121.51
          415.84          519.23          4.9643          4.1778          4.5710          448.65          118.86          160.07          276.66
         1002.93          896.38          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          832.56          397.18          4.7298          7.6691          6.1994          453.32          260.81          150.55           90.38
          403.81          489.22          0.0000          5.3480          2.6740          448.49          245.73          266.84          465.52
          554.46          585.51          0.0000          4.8023          2.4012          446.56          105.57           70.10          -75.94
          158.07          728.64          5.9710          0.0000          2.9855          454.35          -80.54         -161.21           -8.72
          639.03          138.05          7.6183          7.1126          7.3654          461.85          129.23          268.02          186.20
          415.02          105.56          4.8981          5.2725          5.0853          469.76          950.08         1166.52         1372.61
          167.13          497.64          0.0000         16.4936          8.2468          454.11         -142.50         -145.85          -65.02
          894.97          303.09          6.3321          7.2001          6.7661          458.84          263.18          309.21          348.53
          789.01          694.05          2.6363          2.5572          2.5967          457.26         1528.40         1505.96         1497.57
          190.84          508.72          3.4461          3.8277          3.6369          454.09         1255.57         1373.96         1573.03
          407.19          867.27          2.3645          0.0000          1.1822          453.71          430.83          463.19          465.68
          789.01          694.04          2.6363          2.5550          2.5957          457.26         1528.40         1505.96         1497.57
          592.00          517.92          3.1576          3.1265          3.1421          443.51         1313.87         1412.70         1464.33
          529.60          952.40          5.6809          5.5880          5.6344          454.99          416.99          529.65          619.54
          652.01          820.93          0.0000          0.0000          0.0000          450.32          -13.29           -4.73          -63.59
          834.49          738.53          2.6302          4.6150          3.6226          455.41          259.45          263.90          298.79
          838.78          872.26          0.0000          8.3968          4.1984          462.31          233.48          530.19         1345.67
          303.11          644.07          2.3714          2.2463          2.3089          453.67          631.06          588.59          595.96
          960.18          442.93          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          245.86          645.73          3.1498          2.2415          2.6956          456.44         1232.70         1238.44         1221.35
          302.28          959.09          0.0000          0.8995          0.4497          461.52         1713.52         1658.76         1671.98
          865.88          325.49          0.0000          2.8865          1.4432          455.97          246.97          386.82          558.12
          326.50          916.89          5.7994          0.3531          3.0762          460.58          127.05           74.56           51.46
          448.70          151.08          3.1142          3.2516          3.1829          461.60         1218.60         1139.20         1004.70
          318.11           74.37          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          163.95          603.43          2.5742          5.6742          4.1242          455.87          445.14          510.18          671.32
          448.70          151.08          3.1142          3.2516          3.1829          461.60         1218.60         1139.20         1004.70
          709.75          447.03          6.5419          6.7072          6.6246          450.55          326.03          337.17          426.33
          574.99          938.02          0.0000          0.0000          0.0000          455.04          332.71          276.60          166.42
          278.55          608.16          4.3609          6.1755          5.2682          453.45          370.64          475.99          448.66
          832.47          397.14          4.4464          0.0000          2.2232          453.32          203.40          189.08           -3.52
          135.20          785.62          3.0020          5.2840          4.1430          454.71         1001.35         1047.29         1310.06
          194.49          198.56          4.3393          3.5651          3.9522          462.64         1454.23         1571.48         1633.48
          554.04          514.67          3.8179          1.9116          2.8647          443.54         1598.88         1595.87         1607.93
          245.75          645.75          2.9028          2.2752          2.5890          456.44         1232.69         1238.42         1221.32
          784.98          879.93          2.4159          2.6162          2.5161          462.11          999.47          989.47          916.73
           90.01          797.03          2.0569          1.6425          1.8497          455.87          424.45          491.15          463.21
          135.06          785.67          2.6929          5.2763          3.9846          454.71         1001.37         1047.33         1310.12
          946.84          104.52          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          853.24          859.09          7.7985         11.6999          9.7492          460.56          136.27          167.11          471.11
          162.36          292.17          4.4569          4.8352          4.6461          456.85          365.33          494.02          518.27
          135.06          785.66          2.6929          5.2776          3.9852          454.71         1001.37         1047.33         1310.12
          633.88          562.21          1.7239          2.9805          2.3522          446.75         1183.54         1230.10         1210.92
          709.94          447.03          6.4201          6.7072          6.5637          450.55          326.02          337.16          426.32
          553.46          470.48          2.8354          2.9030          2.8692          446.39         1430.20         1461.38         1445.42
          280.93          316.81          6.8147          7.7928          7.3037          455.99          265.12          401.20          548.56
         1001.86          461.44          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          865.92          325.19          1.0824          3.9262          2.5043          455.97          246.98          386.83          558.14
          373.96          148.94          0.0000          3.3032          1.6516          463.54          544.39          781.63          973.14
           49.37          367.57          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          414.02          161.06          0.8884          2.8921          1.8902          458.12         1048.72         1141.18         1021.74
          264.07          749.43          4.5396         10.7004          7.6200          454.08           70.72           -3.21           28.11
          660.56          189.13          2.7741          0.0000          1.3871          460.44         1152.69         1250.37         1214.91
          739.31          300.09          0.0000          1.3576          0.6788          451.46          686.93          692.30          751.66
          519.05          930.92          7.1627          4.7732          5.9680          454.93          161.73          166.54           38.97
          271.87          892.34          3.6687          9.5345          6.6016          458.76           25.69           87.63          188.38
          769.87           77.49          2.5395          2.7398          2.6397          495.47         1231.97         1504.33         1495.06
          147.65          561.26          0.0000         14.7559          7.3779          454.75          -55.23         -118.48         -224.01
         1001.81          461.16          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
         1001.83          461.15          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          638.02          418.96          2.9818          0.0000          1.4909          447.13         1053.11         1049.49         1041.41
          177.79          221.08          4.0930          2.1522          3.1226          462.59         1431.54         1657.93         1723.92
          647.08          596.07          7.4688          6.9837          7.2263          448.61           93.72          155.83          312.30
          100.23           92.79          0.0000          0.0000          0.0000          525.16           -9.03         -190.33         -144.67
          271.86          892.20          3.6791          9.9998          6.8395          458.76           25.69           87.63          188.38
          720.22          102.20          4.0979          5.2244          4.6612          473.43          180.20          253.12          347.36
          317.76          121.87          0.0000          0.0000          0.0000          473.93          212.78          204.57          161.63
          446.29           33.80          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          100.24           92.79          0.0000          0.0000          0.0000          525.16           -9.04         -190.35         -144.69
          203.61          101.81          6.1963          4.5718          5.3840          482.42          518.12          624.92          833.03
          588.63          639.07          0.0000          5.3423          2.6712          448.93          379.91          469.52          589.66
          606.25          942.25          0.0000          7.8132          3.9066          455.16          128.54           90.48           54.49
          147.84          561.22          0.0000         14.9200          7.4600          454.75          -55.21         -118.45         -223.96
          403.06          928.96          0.0000          1.7394          0.8697          454.71          537.29          563.04          601.46
          300.79          479.85          2.4356          0.0000          1.2178          456.42         1527.23         1613.66         1594.56
          147.82          561.39          0.0000         14.1886          7.0943          454.75          -55.21         -118.45         -223.96
          261.80          947.23          4.5785          2.4347          3.5066          460.92          394.90          442.99          444.08
          108.22          681.19          3.8128          2.4869          3.1499          452.39         1103.97         1170.07         1155.70
          796.71          451.95          5.6600          0.0000          2.8300          451.33          283.89          256.02          249.06
          789.32          362.08          0.0000          0.0000          0.0000          453.93          -11.36           -3.97          -77.87
          269.47          867.89          0.0000          0.0000          0.0000          458.76          -68.80         -168.24         -262.81
          819.91          994.05          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          706.70          366.93          0.0000          0.0000          0.0000          448.65          265.39          189.87          215.75
          462.70          876.90          0.0000          0.0000          0.0000          453.65         -117.29         -156.31         -252.56
          393.50          639.06          4.5068          1.4692          2.9880          450.30         1363.45         1493.36         1676.27
          107.98          935.90          3.8430          3.1947          3.5188          465.80         1868.57         1980.60         2026.80
          439.89          921.72          0.0000          4.7996          2.3998          453.07          348.09          354.02          312.89
          160.55          812.94          1.4786          7.6274          4.5530          453.88          281.11          381.40          433.14
          375.94           32.80          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          241.13          989.21          6.7970          4.7230          5.7600            0.00            0.00            0.00            0.00
          393.39          639.08          3.3426          2.7102          3.0264          450.30         1374.97         1413.55         1656.55
          338.65          249.88          4.1896          0.0000          2.0948          457.37          272.28          316.13          430.30
          969.97          747.65          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          160.43          813.03          3.7128          7.0010          5.3569          453.88          377.58          356.51          425.72
          308.85          717.77          5.1408          3.8282          4.4845          454.50          543.97          582.69          851.52
          125.98          551.99          3.7629          0.0000          1.8814          446.50          464.98          461.78          333.87
          363.35          821.60          1.3019          6.9634          4.1327          454.07          440.81          609.06          786.08
          581.51          847.30          2.5569          0.0000          1.2785          450.94          159.41          105.66          117.40
          579.55          299.13          0.0000          6.2563          3.1281          449.57          252.98          286.38          262.97
          171.67          550.71          4.5506          4.0243          4.2874          454.67         1102.25         1186.69         1409.93
          631.17          514.36          0.0000          4.1504          2.0752          443.60          124.99          132.52          147.69
          497.66          493.96          1.5793          1.4690          1.5242          448.54          516.16          620.36          539.11
          563.91          625.23          0.5680          1.7353          1.1516          449.31         1207.71         1307.27         1401.54
          467.99          841.95          2.6999          3.5643          3.1321          452.71         1160.87         1207.97         1255.92
          188.99          128.58          0.0000          0.0000          0.0000          475.33          182.08          161.60           55.98
          989.76           34.93          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          956.01           95.63          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          888.01           66.14          6.0595          0.0000          3.0297          497.89         1711.85         2096.27            0.00
          956.01           95.63          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          969.89          747.93          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          470.66          296.12          4.4604          4.2132          4.3368          454.39          523.72          639.36          638.76
          605.80          791.52          7.4659          8.2817          7.8738          447.76           61.92           78.08          125.32
          812.50          157.96          0.0000          0.0000          0.0000          471.59         1412.90         1502.13         1430.04
          656.09          602.65          3.4165          1.9846          2.7005          448.59         1001.19         1018.73          910.18
          551.54          462.94          0.0000          0.0000          0.0000          446.39          780.36          694.83          622.58
          413.05          353.98          0.0000          3.6977          1.8488          453.39         1304.80         1321.40         1348.48
          378.01          441.64          1.4122          2.5921          2.0022          454.67          830.96          848.75          872.28
          360.52          921.91          2.5749          0.0000          1.2874          460.41          313.69          352.14          281.13
          574.85          649.13          2.5895          1.7414          2.1655          448.26         1197.97         1231.00         1307.80
          390.37          537.04          3.2219          0.0000          1.6110          448.59          765.00          763.79          744.29
         1002.20          948.25          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          654.27          259.17          2.2539          0.0000          1.1269          452.81          130.36          102.07           31.35
          790.19          846.52          0.0000          0.0000          0.0000          460.55          955.49         1015.79          912.38
          538.09          885.91          1.5503          2.7058          2.1281          452.13         1656.63         1765.55         1696.52
           89.90          902.81          4.0312          0.0000          2.0156          462.17          127.15          138.34          147.09
          605.62          791.52          7.4072          8.2818          7.8445          447.76           61.91           78.06          125.29
          605.62          791.52          7.4072          8.2818          7.8445          447.76           61.91           78.06          125.29
          519.58          423.48          2.2102          2.3265          2.2684          446.48         1444.79         1507.80         1546.76
          759.27           94.01          2.1340          0.0000          1.0670          486.57          793.87          776.98          704.45
          134.09          669.95          0.0000          0.0000          0.0000          456.30          -80.02         -256.28         -429.91
          302.98          516.11          7.1271          4.6834          5.9053          452.94          252.76          300.78          466.20
          845.99         1009.25          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          952.72          218.29          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
           66.20          420.04          0.0000          5.0259          2.5129          451.78          302.51          330.21            0.00
          857.31          884.92          2.3163          0.0000          1.1581          462.30          187.62          215.56          236.52
          345.98          703.41          3.2722          0.0000          1.6361          454.00          413.02          398.57          412.09
          157.10          684.84          9.6880          0.0000          4.8440          454.63           70.51           87.79          106.27
          897.95          161.34          0.0000          0.0000          0.0000          474.24         -196.88         -230.43         -304.87
          612.03          790.68          6.8142          0.0000          3.4071          447.74          128.74           88.04            2.69
          819.89          994.39          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          690.31          657.91          3.8395          0.0000          1.9198          454.96          184.89          137.94           56.93
           39.99           87.35          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          172.09          753.97          0.0000          0.0000          0.0000          452.92          364.16          417.77          521.92
          310.16           88.72          3.4004          0.0000          1.7002          489.02          549.46          799.86          813.07
          280.98          162.61          0.0000          0.0000          0.0000          459.82          122.91          129.55          128.03
          245.08          974.47          0.0000          0.0000          0.0000          465.77          240.90          181.88          177.82
           40.03           87.11          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          714.08           44.22          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          946.45          962.56          6.5732          6.6501          6.6117            0.00            0.00            0.00            0.00
          331.58          185.97          7.2351          7.0155          7.1253          459.57          318.40          336.94          352.98
          658.51          532.01          0.0000          3.2624          1.6312          448.05          971.97         1088.46          950.30
          854.06          675.06          0.0000          0.0000          0.0000          457.15           58.81          -54.24          -42.25
          464.59          224.94          0.0000          0.0000          0.0000          453.98           68.18           59.10          -21.50
          460.62          368.21          2.8865          5.1614          4.0240          453.24          658.26          748.36          965.70
          168.63          296.96          3.7480          2.9744          3.3612          456.87         1343.84         1491.50         1540.82
          680.45          838.43          0.0000          0.0000          0.0000          452.79         -136.69         -237.70         -225.13
          436.21          321.00          4.4087          0.0000          2.2044          453.99          434.11          475.43          602.01
          215.34          754.13          5.2855          8.4971          6.8913          452.86          282.08          298.12          435.98
          644.75          234.20          0.0000          5.6285          2.8142          454.00          244.65          205.19          184.39
          344.10          430.94          0.0000          0.0000          0.0000          454.72          164.94          161.42          225.27
          904.01          494.06          7.0141          0.0000          3.5071          457.43          -33.91          -22.68         -100.38
          565.05          594.95          0.0000          0.0000          0.0000          446.56           60.43            7.53            4.15
          472.26          704.13          0.0000          5.4486          2.7243          451.49          135.52          111.67          -21.59
          463.30           58.02          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          344.10          430.93          0.0000          0.0000          0.0000          454.72          164.94          161.42          225.27
          451.01          269.09          0.6739          3.6033          2.1386          452.02          874.02          855.19          785.05
          720.07          543.13          1.3745          0.0000          0.6873          447.81          762.96          845.70          850.91
          346.81           24.06          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          171.48          550.87          2.3048          3.4956          2.9002          454.67         1127.61         1224.93         1325.27
          251.10          201.57         12.7453          6.4017          9.5735          462.31            9.27         -106.14         -136.61
           87.38          825.92          0.0000          0.0000          0.0000          454.52          232.31          239.73           83.49
          434.91          446.99          2.0389          1.2468          1.6429          450.38         1356.79         1389.41         1348.64
          714.73          577.29          2.8694          2.9065          2.8880          448.37         1259.46         1288.65         1383.36
          964.75          964.38          6.0598          4.7970          5.4284            0.00            0.00            0.00            0.00
          538.35          371.03          0.0000          0.0000          0.0000          447.22           60.65            4.20          -79.63
          466.06          543.70          0.0000          4.6072          2.3036          448.23          394.72          414.43          365.83
          893.94          326.99          5.5300          5.4242          5.4771          456.10          304.61          494.43          580.23
           88.03          455.04          1.6508          0.6581          1.1545          447.09          905.37          969.17          941.87
          611.32          354.86          0.0000          4.2091          2.1045          447.24         1204.78         1253.48         1291.90
          515.78          857.98          0.0000          6.8069          3.4034          451.10          321.06          316.29          393.01
          902.00          527.96          0.0000          0.0000          0.0000          458.41          -62.66          -98.70         -247.75
          454.08           66.33          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          549.80          890.25          3.7519          2.2494          3.0007          452.16         1501.70         1517.02         1570.26
          308.51           98.03          5.9978          4.8287          5.4133          474.45          354.38          396.08          516.52
          199.65          833.23          0.0000          3.3484          1.6742          457.04          367.31          584.88          718.45
           54.95          979.36          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          135.15          815.84          0.0000          1.4119          0.7060          453.71          216.92          172.40          286.44
          884.17          904.09          9.7645          3.5509          6.6577          464.89           16.01           11.39          104.37
          591.65          227.82          0.0000          0.0000          0.0000          451.22          180.55          200.34          100.13
          466.04          543.91          0.0000          4.5485          2.2742          448.23          394.72          414.43          365.83
          199.77          833.09          0.0000          3.3525          1.6762          457.04          367.31          584.88          718.46
          413.10          498.61          3.0185          3.7687          3.3936          448.48         1092.57         1084.05         1090.81
          300.57          480.06          2.3191          0.0000          1.1596          455.91         1541.98         1632.63         1617.77
          389.98          484.90          3.6333          1.8006          2.7170          448.52         1123.28         1186.94         1305.35
          846.45          300.45          3.2285          5.2887          4.2586          457.30          630.28          818.81          877.64
          714.62          577.16          2.7829          3.0222          2.9026          448.37         1259.46         1288.65         1383.36
          936.03          492.86          3.9064          1.9293          2.9178          457.57         1153.88         1201.22         1235.69
          330.74          883.18          2.7923          3.7642          3.2782          458.72          465.05          636.02          730.46
          884.09          904.20          9.8587          4.8704          7.3646          464.89           16.00           11.37          104.34
         1006.50          397.46          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          292.02          632.03          4.0122          0.0000          2.0061          453.91          757.02          823.65          773.52
          549.58          890.62          2.3400          3.4926          2.9163          452.16         1425.83         1500.57         1555.17
          147.11          704.01          1.9913          0.0000          0.9957          454.41         1363.41         1382.02         1319.94
          936.03          492.65          3.9064          1.6455          2.7759          457.57         1153.88         1201.22         1235.69
          553.76          613.73          1.4176          2.6224          2.0200          449.30          820.07          791.85          613.73
          130.16          744.00          5.7304          0.0000          2.8652          452.87          235.30          202.14          106.36
          230.54          806.48          1.9280          2.4170          2.1725          453.77         1254.67         1247.16         1160.22
          842.94          694.04          3.1495          4.2162          3.6828          457.19          384.39          386.16          422.57
          735.93          861.92         10.0268          8.1253          9.0761          452.89           99.58           45.29           38.44
          140.20          952.63          0.0000          0.0000          0.0000          460.81          386.44          425.52          337.69
          593.98          358.57          0.0000         10.7714          5.3857          447.18          147.91          222.30          401.32
          508.09          128.58          4.2550          5.2216          4.7383          464.69          298.84          215.06          181.21
          554.92          421.37          3.1735          0.0000          1.5868          446.55         1075.90         1067.24          993.27
          330.85          883.38          2.8893          3.7474          3.3183          458.72          465.05          636.03          730.48
          778.80          308.13          5.4682          0.0000          2.7341          457.23           59.31            4.00          -30.20
          832.94          889.64          0.0000          9.9146          4.9573          462.30           18.71          100.33          187.89
          420.91          943.64          6.8582          0.0000          3.4291          455.50          328.79          321.45          379.92
          296.93          804.03          3.8016          4.4917          4.1466          454.16          357.81          413.35          528.75
          269.07          790.64          2.3907          0.0000          1.1954          452.80          928.01         1051.50         1099.72
          694.36          204.84          0.0000          3.9761          1.9880          456.00          138.99          104.88          283.03
          330.83          883.51          3.1105          2.4281          2.7693          458.72          459.75          508.56          678.50
          947.48          999.98          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          131.73           87.96          7.4502          6.7226          7.0864            0.00            0.00            0.00            0.00
          344.02          430.84          0.0000          0.0000          0.0000          454.72          164.94          161.42          225.27
          335.57          844.73          2.2772          2.8358          2.5565          456.74         1158.91         1246.68         1192.16
          549.58          890.36          3.8300          2.5044          3.1672          452.16         1501.71         1517.04         1570.30
          522.68         1010.24          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          337.03           48.38          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          970.33           79.00          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          712.07          402.48          0.0000          3.9382          1.9691          448.20          118.23          156.07          187.35
          753.71          702.80          3.7827          3.2340          3.5084          455.29         1689.47         1719.67         1713.66
          144.71          913.95          4.4171          0.0000          2.2085          460.88          371.24          389.23          341.97
          625.05          774.97          0.0000          0.7599          0.3800          447.70          503.46          591.59          571.42
          281.52           27.15          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          506.88          355.58          0.0000          0.0000          0.0000          452.81         -260.34         -418.59         -653.92
          939.10          916.12          8.6230         86.6489         47.6360          470.27          131.04          330.42          630.33
          600.31          645.89         10.1469          8.9792          9.5631          448.32          121.18          341.56          619.82
          988.49          442.95          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          628.01          826.00          1.6529          4.4660          3.0594          451.15          981.72          998.59         1200.15
          195.30           85.87          7.4263          6.7877          7.1070            0.00            0.00            0.00            0.00
           46.87          946.31          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          423.11          225.61          5.7799          0.0000          2.8900          454.00          355.72          394.87          465.97
          344.05          685.92          4.9877          4.5196          4.7537          453.79          299.60          322.69          306.41
          312.34          649.87          3.7103          0.0000          1.8552          453.69          980.18         1040.18         1116.18
          958.46          709.61          7.3113          7.4974          7.4043            0.00            0.00            0.00            0.00
         1006.52          597.99          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          340.51          104.99          4.2469          6.2662          5.2565          473.91          195.17          219.44          314.37
          613.67          841.07          5.0699          5.8963          5.4831          451.09          299.08          430.07          493.29
          208.15          452.67          0.0000          0.0000          0.0000          454.54          201.59          252.91          210.17
          372.41          343.75          3.1482          3.1690          3.1586          456.15         1185.07         1243.92         1207.79
          632.49          984.45          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          785.37          999.90          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          769.06          259.06          2.8778          2.7497          2.8138          457.14          938.55          893.40          839.19
          685.30          487.85          1.2108          0.0000          0.6054          447.91          592.04          529.29          510.00
          723.01           49.55          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          832.20          354.12          1.7361          4.3463          3.0412          453.94          933.64          999.46          917.10
          220.97          362.99          3.3369          1.7807          2.5588          455.65         1068.02         1082.55         1186.18
           26.10          903.30          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          331.32          324.07          2.7792          3.3261          3.0527          456.14          972.31          987.43         1035.70
          365.07          635.93          0.0000          0.0000          0.0000          453.96          127.44           94.27           20.63
          813.59          470.13          0.0000          0.0000          0.0000          451.31          168.06          177.61          145.71
          892.95          712.88          4.5374          4.0332          4.2853          455.62         1113.45         1280.78         1388.48
          479.97          199.15          2.9144          3.4393          3.1769          453.85          932.82          962.35          986.33
          690.23          483.21          0.0000          5.7806          2.8903          447.92           63.13           27.64            1.94
          301.70          280.00          0.0000          0.0000          0.0000          456.85          220.02          203.19          264.14
          690.24          483.21          0.0000          5.7806          2.8903          447.92           63.13           27.64            1.94
          194.70          907.97          0.0000          7.0933          3.5467          461.08          284.40          269.59          321.71
          430.06          829.03          4.6063          3.3573          3.9818          451.00         1094.25         1266.90         1317.08
          314.20          574.64          0.0000          4.6021          2.3011          453.51          590.72          570.94          588.36
          535.58          658.91          4.4865          7.4716          5.9791          448.28          272.38          380.91          535.34
          312.21          649.78          3.5232          0.0000          1.7616          453.69          980.19         1040.19         1116.21
          548.96          208.57          6.3913          6.1746          6.2829          453.37          178.38          277.25          203.14
          314.21          574.63          0.0000          4.6023          2.3011          453.51          590.72          570.94          588.36
          402.06          684.21          3.1987          3.3925          3.2956          450.87          769.86          708.81          932.03
          494.37          538.31          1.6611          0.0000          0.8305          448.52          800.03          757.17          656.46
          157.57          187.94          0.0000          8.8419          4.4209          467.29          173.01          147.78          125.61
          178.01          221.07          4.4599          2.1693          3.3146          462.59         1431.55         1657.95         1723.95
          430.13          829.19          4.5891          3.4805          4.0348          451.00         1094.25         1266.90         1317.08
          729.28           97.85          4.0628          4.9059          4.4843          476.83          992.91         1015.88         1063.60
          194.54          249.63          9.4682          4.1683          6.8182          459.82           42.87          166.17          225.85
          769.73          206.95          2.8952          3.8536          3.3744          461.21          640.46          730.05          890.75
          312.15          649.78          3.4427          0.0000          1.7213          453.69          980.19         1040.20         1116.22
          261.99          582.24          0.0000          0.0000          0.0000          452.55           93.97           61.23          121.47
           49.35          353.15          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          673.26          321.15          0.0000          5.2987          2.6494          450.03          140.76          182.79          215.57
          730.12          130.33          5.2352          7.5232          6.3792          464.66          215.63          279.74          319.90
          889.48          434.98          9.0296          0.0000          4.5148          453.15          149.96          157.13          132.12
          442.50          173.09          4.1602          6.8647          5.5125          457.27          132.38          166.11          124.11
           81.92          486.75          3.2103          4.6438          3.9271          446.84          892.65          958.90         1023.75
          510.45          752.56          0.0000          7.9009          3.9504          450.85          121.00           12.49         -106.69
           65.85          472.00          6.6307          7.4221          7.0264            0.00            0.00            0.00            0.00
          952.44          196.94          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          118.77          584.10         12.8545          0.0000          6.4272          447.08          -93.55         -119.56         -234.96
          712.06           60.59          0.0000          0.0000          0.0000            0.00            0.00            0.00            0.00
          173.27          615.78          4.4648          4.3902          4.4275          458.27          449.86          458.10          572.47
          734.86          557.28          2.2837          1.2367          1.7602          447.74         1430.97         1428.15         1377.04
