star	20b	20v	20r	20i	22v	22r	22i	20r-20i	22r-22i	mean r-i
1952	16.857111110125707	15.97523009390002	15.441982267330518	15.006160811523074	16.8904804253767	15.89287421702899	15.559417259605343	0.435821455807444	0.3334569574236461	0.38463920661554507
1953		18.415132427765933	17.078122537824868	14.907047393257635	21.194695402676036	17.850170218806085	15.199410670066975	2.171075144567233	2.65075954873911	2.4109173466531715
1954	20.12023056944341	19.731635232050785	16.45649612452908	14.439122915848577	19.53161415899137	16.61262706032113	14.623167006637374	2.017373208680505	1.9894600536837572	2.003416631182131
1955	17.959171671800092	16.3556833454295	15.619972312353141	14.829443023606888	17.400686057936063	15.80429200273435	15.302727811869365	0.790529288746253	0.5015641908649844	0.6460467398056187
1956		18.129761350852657	16.03984043330183	14.648817382968573	17.523156841737684	16.222208787452836	14.823059602834077	1.3910230503332564	1.399149184618759	1.3950861174760076
1957		18.756651493742883	17.073938977268543	14.508288124148653		18.099023461775726	14.814075034556105	2.565650853119891	3.2849484272196214	2.925299640169756
1958			16.612577758111083	14.22724453482689	19.23365250558572	16.58058924326577	14.323229333542297	2.385333223284194	2.2573599097234727	2.3213465665038333
1959				15.303262779173519			16.17755414634093			
1960	19.68403910728391	16.46256799658881	15.644119913517738	14.895979697988338	16.18264483646694	15.803161274810073	14.939322812532655	0.7481402155293999	0.8638384622774176	0.8059893389034087
1961	18.948342431683855	16.53895707896261	15.837218446303531	15.285755761531323	17.085423045727858	15.77069380379615	15.43995771781588	0.5514626847722077	0.33073608598026993	0.44109938537623883
1962	20.884369997882988		16.15003344953384	14.297858824812895		16.199012555433175	14.439495987050183	1.852174624720945	1.7595165683829919	1.8058455965519684
1963	20.58798027271473	20.08427766068993	20.646466906453654	14.352686713666984		18.315955015673367	14.613461373111988	6.29378019278667	3.702493642561379	4.9981369176740245
1964	21.607929179845232	17.777353535009055	16.50481411546441	15.023683720125746	18.716653949165092	16.752790684900773	15.251044457275214	1.4811303953386634	1.50174622762556	1.4914383114821117
1965	18.704165908081297	16.87606095299417	16.200714366385746	15.569267326874794	17.371980887260868	16.62468481705564	15.9839989990513	0.6314470395109524	0.6406858180043411	0.6360664287576467
1966					17.621976366543883					
1967	17.61363745556621	17.584745414722995	15.960913126514864	14.240167178078675	17.639142200400364	16.636975361821513	14.547489022570607	1.720745948436189	2.0894863392509055	1.9051161438435473
1968	17.301314359156446	15.904214224612032	15.319979312908012	14.699673394995088	15.993114275030482	15.330119354756652	14.75190944684297	0.6203059179129244	0.5782099079136831	0.5992579129133038
1969	19.434136848299612	17.882359252689362	16.402595250343506	14.202259644349457	20.35560481615525	18.48989225189221	14.562771236716825	2.2003356059940486	3.927121015175386	3.0637283105847173
1970										
1971		19.729945890606587	17.155515013671888	14.40023544362825		16.715462256162553	14.640561988410433	2.7552795700436388	2.0749002677521204	2.4150899188978796
1972		21.04135316161198	17.750250273197146	14.14348847983442	21.27036240126305	18.310637211733212	14.558924832416631	3.6067617933627254	3.751712379316581	3.6792370863396533
1973	17.431577860892	17.79625463036225	17.65244097788655	14.328362184581223	18.053998207921758	16.845804019190755	14.488404347316294	3.3240787933053255	2.357399671874461	2.8407392325898932
1974										
1975		17.52207472957221	15.996802920748124	14.456286832681593	17.46126197763349	16.221852268584204	14.535638307036258	1.5405160880665303	1.6862139615479457	1.613365024807238
1976	19.080711522765945	17.80909790493047	16.176976080152368	14.983096626999716	18.666448761716563	17.04716792590244	15.252096528664588	1.1938794531526522	1.7950713972378516	1.494475425195252
1977							15.112412074838858			
1978	17.653481201150747	17.10720021133847	16.00628362040056	15.22982280118424	17.49298638515654	16.332953533243476	15.82481105244986	0.7764608192163198	0.5081424807936159	0.6423016500049679
1979	18.290040460356856		16.382196502112855	14.494663902228346				1.8875325998845085		1.8875325998845085
1980	16.880332384864005	15.82302746038583	15.315209008492975	14.55439778911564	16.130127051641328	15.427477555624236	14.823602782151513	0.7608112193773344	0.6038747734727234	0.6823429964250289
1981										
1982		19.355140026470714	16.473006086457296	14.581310857963164	17.619591372412657		14.554130215797096	1.8916952284941324		1.8916952284941324
1983										
1984	18.973032469883115	18.516820852142395			19.177031123074762		15.244902670892126			
1985										
1986										
1987	18.233952848580792	16.516291693767368	15.969265061224029	15.22670855455849	16.41688658616916	15.87714247344711	15.422533529055746	0.7425565066655384	0.4546089443913637	0.598582725528451
1988	17.992710679384693	16.153233776837773	15.42245407454081	14.719104280065956	16.12265387698607	15.654249081000316	14.769095008932638	0.7033497944748532	0.885154072067678	0.7942519332712656
1989		17.236792326901757	16.06820966647369	14.8908057829743	18.02299310670201	16.67027090103413	15.531360891042898	1.177403883499391	1.138910009991232	1.1581569467453114
1990	18.380557612615927	18.695382305002067	16.24577311406088	14.383694620413605	18.1144252560605	16.588998306520008	14.62667339187268	1.8620784936472763	1.9623249146473274	1.9122017041473018
1991	18.380557612615927	18.695382305002067	16.24577311406088	14.383694620413605	18.1144252560605	16.588998306520008	14.62667339187268	1.8620784936472763	1.9623249146473274	1.9122017041473018
1992	18.185212235866388	18.123636065484245								
1993	19.75493567750252	20.21732016445216	16.788662629061047	14.738989166569567		17.05921023677446	14.961610010105023	2.04967346249148	2.0976002266694387	2.0736368445804594
1994		20.682407113938098	16.854218090552397	14.896366931976395		17.354420422622677	15.000991191874576	1.957851158576002	2.3534292307481017	2.155640194662052
1995	18.28998651654124		16.382196502112855	14.494657671489124				1.8875388306237308		1.8875388306237308
1996	18.969298069433943	16.862876370707873	16.124366911414526	15.408543243653032	16.63942318662225	16.240570387760098	15.768252608914462	0.7158236677614944	0.4723177788456354	0.5940707233035649
1997		18.26502359713235	17.07076597912873	14.602221082003622		17.034481938969208	15.22860448190563	2.468544897125108	1.805877457063577	2.1372111770943425
1998		18.68459153415122	17.080418466337285	14.891684335289312		17.142618285636654	15.023242472069974	2.1887341310479727	2.1193758135666805	2.1540549723073266
1999	20.121683549180453	19.733327196289775	16.456555764504795	14.439140679722671	19.53289667896415	16.612674898894177	14.623130855005131	2.017415084782124	1.9895440438890457	2.003479564335585
2000										
2001			16.63394585250658	14.788756273204564	17.348586248739345	16.507968429823684	14.855684851018925	1.8451895793020174	1.6522835788047594	1.7487365790533884
2002		18.949857460212513	16.19163636083718	14.320256335172934	17.711503194908627	16.38365419951027	14.602634687554993	1.871380025664246	1.7810195119552787	1.8261997688097624
2003	18.454859433838845	17.979506971248377	16.368865864924125	14.176744892871765		16.54730206521888	14.6440574102419	2.1921209720523596	1.9032446549769801	2.04768281351467
2004		17.734864286611	16.29382649845609	14.563359333468467		16.615117455917495	14.829697704833634	1.7304671649876244	1.785419751083861	1.7579434580357427
2005	19.162523702995035	17.610366353958312	15.712458848576247	14.82931597054276	16.823579782345558	15.890061172355484	15.293238659410427	0.8831428780334871	0.5968225129450566	0.7399826954892719
2006	24.709114051400434	19.422271038504906	19.374337691231297	14.600482614703598		16.978095271274555	14.814312034635947	4.773855076527699	2.163783236638608	3.4688191565831534
2007	17.87667135625124	16.91542534025783	15.80885030141831	15.344402146037195	16.569999541058227	15.806382003678975	15.418971737422531	0.46444815538111506	0.3874102662564436	0.4259292108187793
2008	18.942821809049395	17.12483604318041	15.955568854864175	14.474355075107434	18.736446100193092	15.96628666944607	14.723724461173989	1.4812137797567413	1.2425622082720817	1.3618879940144115
2009	19.300681190769836	17.890257020789075	16.214003004254266	14.630625046142834	18.841468930233706	16.513952736265555	14.869878295853802	1.5833779581114324	1.644074440411753	1.6137261992615928
2010		19.781447243795707	16.86689426263421	14.910637012760692	17.389077239446035	16.862643480624474	15.229456221769906	1.95625724987352	1.6331872588545675	1.7947222543640438
2011	19.01151826603921		16.564815773689055	14.518760938314518		16.87614658631645	14.752900104548514	2.0460548353745374	2.1232464817679375	2.0846506585712374
2012										
2013	19.132376023059546	19.373241327582743	16.943201053333798	14.381148255010668	18.183654465899508	17.007480714666706	14.773209347694362	2.56205279832313	2.2342713669723437	2.398162082647737
2014	20.783090920236422	17.930109882825285	15.896554520575725	14.295001723130142	17.906267970785066	16.422299570834184	14.611146754523375	1.6015527974455832	1.811152816310809	1.7063528068781961
2015										
2016		17.840184098423016	16.02921803889641	14.922168833631364	17.45468755041018	16.056075995536414	15.148484671289557	1.1070492052650458	0.907591324246857	1.0073202647559514
2017										
2018										
2019							15.308526893770413			
2020										
2021		20.40969542976668	16.631054972717138	14.75640386437697	17.9338339213007	16.998036281959305	14.793503186216498	1.8746511083401671	2.204533095742807	2.039592102041487
2022	19.440490154710965	17.520962308893555	16.093909447077557	14.2143142952462	18.400390245625708	16.603291025226543	14.439770851047884	1.8795951518313565	2.163520174178659	2.021557663005008
2023										
2024	17.89940660998878	17.9563175651086	15.641037649287819	13.751619576143792	16.94123760066544	15.866591848350858	13.955594297694947	1.8894180731440269	1.9109975506559103	1.9002078118999686
2025	16.68518084344541	15.932554276080296	15.300128187733144	14.798856484425617	16.012745840996253	15.515823647705455	15.092187271296165	0.5012717033075269	0.42363637640928964	0.4624540398584083
2026		17.471958430612954	15.740979830700459	14.49043520019991	17.76937101172237	16.112987005066202	14.656740948844977	1.2505446305005492	1.4562460562212252	1.3533953433608872
2027	17.901555541175984	16.16656354658855	15.691364129307175	15.15263575386528	16.080943376449696	15.588053195630797	15.010015995741632	0.5387283754418952	0.5780371998891649	0.5583827876655301
2028										
2029	19.73315678511433		16.292106781842648		17.23211254627675	16.590887992293872	15.544391984923234		1.0464960073706386	1.0464960073706386
2030	19.18134022902747	18.526960616433783	16.594916043116402	14.576001030424493	17.604386933223893	16.867851303257464	14.488303206826167	2.0189150126919095	2.3795480964312965	2.199231554561603
2031	17.663773085524056	16.12094409191841	15.686503125649077	15.282156956106519	16.153911443033138	15.796574829329735	15.267924622444003	0.4043461695425581	0.5286502068857324	0.46649818821414524
2032	17.376351144432572	16.614137351858673	15.968035339317485	14.353874319670386	16.9684301653772	16.329210012962324	14.514408853792604	1.6141610196470992	1.8148011591697202	1.7144810894084097
2033				14.689985686237033		16.68166175076363	14.860230614708684		1.8214311360549473	1.8214311360549473
2034	17.853715416902475	18.239875732833603	16.30773475850588	14.570910707989224	17.572132760561836	16.478149679549876	14.830309808083868	1.7368240505166561	1.647839871466008	1.692331960991332
2035										
2036							15.308628709963836			
2037										
2038										
2039		17.84012448983843	16.02920796188257	14.922168833631364	17.45482411452259	16.056056861815655	15.148494436308235	1.1070391282512055	0.90756242550742	1.0073007768793127
2040	18.75914189210065	17.02002632213535	15.765247533270776	14.998161265448164	16.488594402344997	16.12669094450293	15.18110536775893	0.7670862678226111	0.9455855767439996	0.8563359222833054
2041			16.58875510630665	14.7870032062642	17.745155746231443	16.455774145392606	14.775175358279634	1.801751900042449	1.680598787112972	1.7411753435777104
2042		17.422582008127335	16.102572871289137	15.15204341965701	17.73911406387139	16.06183133845481	15.605541844368386	0.9505294516321268	0.4562894940864233	0.703409472859275
2043	17.345752988826177	16.32019348178012	15.455029379579347	15.026592878390385	16.07723359170835	15.790207835976855	15.114861481080261	0.4284365011889619	0.6753463548965932	0.5518914280427776
2044	18.42336742219425	20.080545485989433	16.875617378493484	14.255534032285324		16.935945273273617	14.549897265879986	2.62008334620816	2.386048007393631	2.5030656768008956
2045	19.612010989964396	17.624457247344054	16.03327655866485	14.196428854144939	17.287483557421247	16.402226983567232	14.375862139659029	1.8368477045199096	2.026364843908203	1.9316062742140563
2046	19.520276397359083	20.675149857724293	16.730479693054857	14.81165645846046		16.78658785725198	14.926499183003422	1.918823234594397	1.8600886742485585	1.8894559544214777
2047										
2048		18.43480746118825	16.396242168021704	14.827318949212408	18.067943682115093	16.776384487423414	14.922866280643671	1.5689232188092959	1.8535182067797429	1.7112207127945194
2049	18.503975232528784	17.286641398575064	15.697294458035124	14.418657027227187	17.110098578515515	15.754014420015022	14.68625747605279	1.2786374308079367	1.067756943962232	1.1731971873850844
2050	19.748521118628812	20.248926136237593	16.366131339856025	14.967150723685277	16.93103080785651	16.483405335337626	14.719667621340518	1.398980616170748	1.7637377139971075	1.5813591650839278
2051	18.130055362853692	17.268076434381396	16.222499648828723	14.576652430184447	18.12744868080214	16.23994728150904	14.877905208596946	1.6458472186442759	1.362042072912093	1.5039446457781844
2052	19.708618881251713	17.759494065150093	16.817444569245616	14.547842404184816		16.95785578090218	14.856782169421916	2.2696021650607996	2.1010736114802633	2.1853378882705314
2053			17.5138886967816	15.064168911347826	17.41505021103373	16.756096321215644	14.918850048430322	2.449719785433773	1.8372462727853218	2.1434830291095475
2054		16.283091642794552	15.513819872745195	14.798765888652031	17.666451989375883		15.081245230380127	0.7150539840931636		0.7150539840931636
2055		19.610778192872953	16.96029291481184	14.991103874997119		17.15942528087617	15.274932767545842	1.9691890398147223	1.8844925133303292	1.9268407765725257
2056		19.92419150005764	16.984143557626073	14.476142338117867	18.0422853898481	16.87590289807797	14.656473770980794	2.5080012195082055	2.219429127097177	2.3637151733026913
2057	19.618581687268687	18.863897528507245	16.02402060173847	14.281324315201065	17.782567899800114	15.95254197905514	14.394555799934748	1.7426962865374058	1.557986179120391	1.6503412328288984
2058	19.186987731615304	17.907303581142376	16.201233376145666	14.769625874020253	17.70440779940117	16.588826679334037	14.766823609918657	1.4316075021254129	1.8220030694153806	1.6268052857703967
2059	17.083007786114955	16.901204648749662	15.990074149936998	14.652469525225913	17.686193030426338	16.4909943448255	14.919973416474802	1.3376046247110853	1.5710209283506966	1.454312776530891
2060		16.441669917049907	15.664651092299575	14.798765888652031	17.55095866536771		15.081245230380127	0.8658852036475437		0.8658852036475437
2061										
2062	18.223449765613495	17.661362481005042	17.293086988391284	14.362908425917453			14.679015396056306	2.930178562473831		2.930178562473831
2063										
2064	18.799495471689085	16.82317453466669	15.85845728305043	15.282092799577235				0.5763644834731956		0.5763644834731956
2065					18.711372759027388	16.41034147075582	15.355145677642298		1.0551957931135227	1.0551957931135227
2066	17.626718057433397	17.422175732419	16.548245462232423	15.608366144676964	17.388049010855255	16.609808296370538	15.50392862540754	0.9398793175554587	1.1058796709629988	1.0228794942592287
2067	18.731751774207865	18.245481459322114	16.593883982078758	14.661370583926509		16.76282935087413	14.718220059685668	1.932513398152249	2.044609291188463	1.988561344670356
2068	17.82432280228298	16.973136184701858	15.858793386217457	15.035295606729086	17.18381742810648	16.076100759949167	15.248729191974206	0.8234977794883704	0.8273715679749607	0.8254346737316656
2069	19.928503862035356	17.827442677085262	16.135240626520723	14.279629840008027	17.349032402835	16.302471499258694	14.399847707196614	1.8556107865126954	1.90262379206208	1.8791172892873877
2070										
2071			17.05114760301848	14.450001045844724	18.026353957429773	17.269860296833734	14.607832549191258	2.6011465571737578	2.662027747642476	2.631587152408117
2072										
2073	17.556551273243354	16.313754960263584	15.806218732473702	14.868726460315596	17.161084597887253	16.250600302963278	15.741064279735562	0.9374922721581065	0.5095360232277155	0.723514147692911
2074										
2075	19.428588781730276	17.157445520213724	16.101204911542503	15.043408476888967	16.575282513546107	16.032529747833284	15.094572930878606	1.057796434653536	0.9379568169546779	0.997876625804107
2076	16.734912419620983	16.33010953952687	15.601625488961696	14.864178349508766	16.336629219905106	15.653310044604826	15.155469470875266	0.7374471394529305	0.4978405737295599	0.6176438565912452
2077	18.331831752868666	16.97850297800104	16.11904702928046	15.642061083169798	16.689564149480596	16.194636229616343	15.38040986806405	0.4769859461106609	0.8142263615522936	0.6456061538314772
2078	18.077917028635415	17.88963306912459	16.648143004037237	14.313776773461916	18.26054113995496	16.862703660600637	14.786472368506164	2.3343662305753217	2.076231292094473	2.2052987613348973
2079	19.428588781730276	17.157445520213724	16.101204911542503	15.043408476888967	16.575282513546107	16.032529747833284	15.094572930878606	1.057796434653536	0.9379568169546779	0.997876625804107
2080		18.108738706545793		15.830182452232311	16.94113522945395		15.844978548144876			
2081	18.070309728066686	16.726437149870947	15.679496951840111	14.282016172285248	16.81600783693132	15.945535296537459	14.59913407547663	1.3974807795548632	1.3464012210608285	1.3719410003078458
2082										
2083										
2084	18.308593149501917	17.15286734881453	15.978594964644309	15.641900432513971	17.03208898854593	16.077329250164983	15.901193902968018	0.3366945321303376	0.1761353471969649	0.25641493966365125
2085		19.209289256347457	16.399661725553354	14.636137485097578		16.1965174192694	14.917972729687156	1.7635242404557765	1.2785446895822457	1.521034465019011
2086	20.127514963402813	23.680743993360714	16.89813761995347	14.522896550634115		17.326245025628346	14.895275721983127	2.3752410693193546	2.4309693036452185	2.4031051864822865
2087	18.622367848732587	16.44672005947068	15.828196883812994	15.307995839614497	16.73987575813348	16.040158651493	15.62200032324067	0.5202010441984974	0.418158328252332	0.4691796862254147
2088	19.347453971454478			14.694886159979049	19.068425015370277	17.80009021361556	14.996124637091418		2.803965576524144	2.803965576524144
2089	20.00176243909847	16.66232906544338	15.750342812798516	14.666216737623174	16.596897885772623	15.898985899124948	15.219320774973504	1.0841260751753428	0.6796651241514446	0.8818955996633937
2090	18.79820341618894	16.546915321191733	15.781506401879312	15.078775058765455	16.80088468594031	15.76504699212557	15.257965966829648	0.7027313431138573	0.5070810252959213	0.6049061842048893
2091	18.21697432000473	17.034615557447406	15.937817833572456	14.778530493557462	16.387245476515794	15.844326186665082	14.467331979081823	1.1592873400149948	1.3769942075832589	1.2681407737991268
2092		17.593504150762296	16.279231247877554	14.749022099942103	16.72945473728108	16.3170830293877	14.746935886457731	1.5302091479354516	1.5701471429299687	1.5501781454327102
2093	18.21697432000473	17.034615557447406	15.937817833572456	14.778530493557462	16.387245476515794	15.844326186665082	14.467331979081823	1.1592873400149948	1.3769942075832589	1.2681407737991268
2094	18.11108412140572	17.274655327952296	16.437371765901986	14.768976577183192	17.227511722762976	16.52162631548073	14.789683628907895	1.6683951887187938	1.731942686572836	1.700168937645815
2095	16.4130333606572	16.225036576470217								
2096										
2097			16.79816567060866	14.83767365382587	21.01675735258259	16.74296948137495	15.25556051492573	1.9604920167827906	1.4874089664492196	1.723950491616005
2098	19.60547976313063	17.119746061488893	16.127042125813567	15.721389888168659	16.230808982650387	15.411986470197828	15.207040407095297	0.4056522376449081	0.20494606310253083	0.30529915037371946
2099			17.60702546556296	15.576488127138223			16.0660226634879	2.030537338424736		2.030537338424736
2100	19.421846034071038	17.815605891325745	16.249330793067454	14.637010424079863	17.889421799190416	16.467225347729237	14.873967808274507	1.6123203689875911	1.5932575394547293	1.6027889542211602
2101	18.308538277333774	17.15286734881453	15.978585344644348	15.641900432513971	17.032107532347567	16.077329250164983	15.901213407185189	0.33668491213037655	0.17611584297979377	0.25640037755508516
2102		17.492084349053734	16.266505934382245	15.818618777118285	16.95183359471048	16.29074374639869	15.7158046193335	0.4478871572639598	0.5749391270651891	0.5114131421645745
2103	18.607313679128364	17.779775863665993	16.478316940913697	14.89523263513277	21.35653016811571	16.505711079989158	15.034923730924294	1.5830843057809272	1.4707873490648637	1.5269358274228955
2104	17.154868204454793	16.32620954609755	15.475494701708296	14.700342880867275	16.256035500331706	15.524152127756727	15.210063944331267	0.7751518208410211	0.31408818342545963	0.5446200021332404
2105	20.9818571039367	17.847060924663236	15.974619520794537	14.234999363052545	17.11247133191093	16.14197641453	14.399847707196614	1.7396201577419923	1.7421287073333858	1.740874432537689
2106	18.95627798064451		16.089331845040494	14.415332336125207	17.750478743705173	16.084267894590383	14.502242398584167	1.673999508915287	1.5820254960062154	1.6280125024607512
2107	18.457121689002193		16.92083593756263	14.351068836741751			14.634371439557084	2.5697671008208776		2.5697671008208776
2108	20.03106057492412	19.17001500457514	16.482950875809866	14.804123963954687	18.994108897587758	16.998536105431704	15.0996867355398	1.6788269118551788	1.898849369891904	1.7888381408735414
2109				14.607556835874265			14.707020726127704			
2110	20.477675707368107	17.8342986082547		14.843003905983089			15.832163077673819			
2111		17.17323433059967	15.68881659247246	14.047584560588366	17.438503393690773	15.87892172964838	14.070297194782832	1.641232031884094	1.8086245348655474	1.7249282833748207
2112							15.331644391864721			
2113	18.722398209345982		16.409585230551507	14.718285475766866		16.761055385955352	15.08637041285657	1.691299754784641	1.6746849730987812	1.682992363941711
2114		20.09555149172078	16.31150075429071	14.777803161223368	17.866878995119535	16.640372352690417	14.963050144965095	1.533697593067341	1.6773222077253216	1.6055099003963313
2115		17.515107479953357	16.09471170382468	14.50477330770341	18.57194423752418	16.363856146853795	14.727478118915036	1.5899383961212692	1.6363780279387594	1.6131582120300143
2116	18.254380546770705	17.7882114131045	16.43901385092419	14.8804334030899		17.016707313942085	15.363252217470329	1.5585804478342915	1.653455096471756	1.6060177721530238
2117	19.95761774580091	16.976450227815334	15.867003983107397	15.020913561194167	16.37877383840914	16.082698185172468	14.998784932414285	0.8460904219132299	1.0839132527581832	0.9650018373357065
2118										
2119			16.64312464565034	14.43236408929297		17.103689234739885	14.672445173714806	2.2107605563573696	2.4312440610250796	2.3210023086912246
2120	17.888464170622605	16.840114861684075	15.946022132238912	14.815714133111845	17.293970063687155	16.31857936645565	15.21382151912421	1.1303079991270675	1.1047578473314417	1.1175329232292546
2121			17.798410344027886	15.393972596152233		17.350395314598263	15.802585171926914	2.4044377478756527	1.5478101426713486	1.9761239452735007
2122	18.590258760863257		18.188183313256957	14.753777018598477		17.847937814822583	15.075221648861277	3.43440629465848	2.772716165961306	3.103561230309893
2123				14.599220014001903		19.70936509759713	14.876915717855358		4.832449379741771	4.832449379741771
2124	18.722317923979475		16.40957094871774	14.815446496101728		16.761073659524445	15.147615935445236	1.5941244526160112	1.6134577240792094	1.6037910883476103
2125	20.189162674751334	17.36975720380947	15.8462385622454	14.36304094735536	17.386636776242643	15.94931920526177	14.432975644966751	1.4831976148900399	1.5163435602950184	1.4997705875925291
2126	17.802883087800247	17.072290769861336	16.214683649934933	15.236964115063966	18.422370241986986	16.555048669123554	16.25462192143452	0.9777195348709675	0.3004267476890341	0.6390731412800008
2127		17.457848954573723	16.40894273309731	14.61144061439997	19.64354898962726	17.188792774789015	14.869394630168433	1.797502118697338	2.319398144620582	2.05845013165896
2128	19.49580157575849		16.7166523089021	14.542510442908197	19.915372970746606	16.98687294059257	14.874430739464259	2.174141865993901	2.11244220112831	2.1432920335611056
2129	18.30826395802478	17.1528356231061	15.978575724729232	15.641900432513971	17.032107532347567	16.07734876118341	15.90125241666849	0.3366752922152614	0.17609634451491907	0.2563858183650902
2130	17.790137545045656	17.39173370016917	16.29126075284377	14.73287853003499		16.614606141192752	15.44617919749785	1.5583822228087794	1.168426943694902	1.3634045832518407
2131		17.364196821537085	15.916200360497399	14.60421031843917	16.816083905533553	15.992898233822615	14.641174408637676	1.3119900420582287	1.3517238251849388	1.3318569336215837
2132							15.172236582876806			
2133		17.946218557375225	16.372711277215465	14.703409712758189	17.960506744855095	16.53502688905536	14.725980399444522	1.6693015644572764	1.8090464896108376	1.739174027034057
2134		17.364196821537085	15.916200360497399	14.60421031843917	16.816083905533553	15.992898233822615	14.641174408637676	1.3119900420582287	1.3517238251849388	1.3318569336215837
2135	19.470746425695587	18.599513093367364	15.921546434644682	14.199908369669588	17.35681982635272	15.91471927382225	14.510881552952602	1.7216380649750942	1.4038377208696478	1.562737892922371
2136	16.87077075760476	15.852728560211595	15.071562141744959	14.37911207427559	15.658038607139046	15.325662390359057	14.482474264748477	0.6924500674693697	0.8431881256105793	0.7678190965399745
2137	18.50371256064844	17.133715388893485	15.792919954494254	15.152407894923591	16.699650496152287	16.071695453715407	15.05643283715272	0.6405120595706624	1.015262616562687	0.8278873380666747
2138		18.69839152244812	17.348876002502102	14.493654986632086		16.551002711412906		2.8552210158700166		2.8552210158700166
2139	18.070309728066686	16.692975193884937	16.187154652928008	15.760599759459447	17.307990663631934	16.668389546560984	16.080805900329473	0.4265548934685608	0.5875836462315114	0.5070692698500361
2140		17.953403675812638	16.944016677456986	15.01384824940635		17.297403839027233	15.752249350248011	1.9301684280506368	1.5451544887792217	1.7376614584149292
2141	18.07893833051095	17.98038794143698	15.902648067728165	14.700335356269637	16.89676915336436	16.3102600547418	15.066619628610868	1.2023127114585286	1.2436404261309324	1.2229765687947305
2142	18.07053012102457	16.807486742505517	15.47614995454595	14.655483837912819	16.472239869852082	15.535222303345046	14.879383508741217	0.8206661166331308	0.6558387946038291	0.73825245561848
2143										
2144	19.396478899726155	18.759834992646176	16.671097486851465	14.503277597531342	17.872270983590553	17.346572676906256	14.772994962841425	2.167819889320123	2.5735777140648306	2.370698801692477
2145	17.43155336771045	17.796140126138617	17.652664168618788	14.328378232158771	18.054140095303698	16.845804019190755	14.488409670760435	3.324285936460017	2.3573943484303204	2.8408401424451686
2146			17.26560101061403	14.679445430921536	18.271857049646954		14.900612173931318	2.5861555796924947		2.5861555796924947
2147	18.464506696368822	17.53011785561098	15.751873383123856	14.44839344280911	19.70875845923235	16.85692153479527	14.81721048086386	1.3034799403147463	2.039711053931409	1.6715954971230778
2148	18.080894802547068	17.019492832011945	15.936447174863197	14.397826911618264	19.293519756289268	15.944766268991987	14.89663062427597	1.5386202632449333	1.0481356447160177	1.2933779539804755
2149	19.487493723014545	18.454425216136784	16.300112365179587	14.843621605816725	17.8404281573392	17.309398876952617	15.031761358407042	1.456490759362861	2.277637518545575	1.867064138954218
2150			16.911745113260938	14.714840997515395	18.799475026623462	16.831596798561137	14.861835133500353	2.196904115745543	1.9697616650607834	2.083332890403163
2151	18.785026364636604	19.910957409085256	17.34207166978958	14.740658826667948	18.13873664405338	16.81491969970841	14.9326798694758	2.601412843121631	1.8822398302326082	2.2418263366771196
2152		21.2961228045631	18.49206180452221	14.717482573680678		17.18849514628569	14.979670735765769	3.77457923084153	2.20882441051992	2.991701820680725
2153		17.657222036619068	16.530869146645568	14.49338734479865	19.853648951453827	16.87974733409948	14.619083451790015	2.0374818018469174	2.2606638823094656	2.1490728420781915
2154										
2155	17.916794709743137	16.147657042468616	15.122448020035387	14.181680585781576	16.29177997028863	15.343153109414558	14.468131134506116	0.9407674342538108	0.8750219749084422	0.9078947045811265
2156	18.218236028521723	17.19890927974975	15.7532574298592	14.998398619287718	16.840671133332393	16.119802211342268	15.442321784837997	0.7548588105714824	0.6774804265042711	0.7161696185378768
2157	17.33496482496596	16.754732657857854	15.887464285807827	15.587740941811301	16.569465364966327	16.315503765831828	15.69533909711586	0.29972334399652567	0.620164668715967	0.4599440063562463
2158										
2159		17.88025456619523	16.05123545788839	14.272324174521016		16.386397338634843	14.715894836614993	1.778911283367373	1.6705025020198505	1.7247068926936118
2160	17.33496482496596	16.754732657857854	15.887464285807827	15.587740941811301	16.569465364966327	16.315503765831828	15.69533909711586	0.29972334399652567	0.620164668715967	0.4599440063562463
2161										
2162	20.383071319508854	18.737064397703357	16.725965582734197	14.634556620016625		17.864566965384533	15.17729846924519	2.0914089627175727	2.6872684961393425	2.3893387294284576
2163										
2164			17.07346637617935	15.039858085744566		17.658709238812804	15.243260756199218	2.0336082904347847	2.415448482613586	2.2245283865241854
2165	17.548721116555583	16.960830763800537	15.724135905237492	14.963044822236066	16.694071747315174	16.211464343632933	15.268633223644443	0.7610910830014266	0.9428311199884902	0.8519611014949584
2166			16.63186014496714	15.019037091709759		16.559519684778817	15.074528059511481	1.6128230532573795	1.4849916252673356	1.5489073392623576
2167		17.62352845257184	16.517464223188572	14.562503619145515		16.99341244497213	14.790456305933663	1.9549606040430572	2.2029561390384664	2.078958371540762
2168	18.99261967614181	16.72858452780205	15.962570821187342	14.665414835032081	17.230087572878332	16.342692556207076	14.9073745247047	1.2971559861552606	1.4353180315023764	1.3662370088288185
2169			17.426521754680234	15.365555239776086		16.88001226555699	15.669340879845794	2.0609665149041483	1.2106713857111941	1.6358189503076712
2170	17.9681217173735	16.386431777227195	15.361733516622426	14.633551163932863	16.199498982648702	15.555860835960283	14.714013338864504	0.7281823526895632	0.8418474970957792	0.7850149248926712
